window_id,public_id,source_id,public_observations,first_stamp_ns,last_stamp_ns,observed_span_s,exact_private_termination_reason
coe1_a07_00000_00900,10003026,10449,4,1542883735318946368,1542883735624978112,0.306031744,Unknown
coe1_a07_00000_00900,10003027,10450,19,1542883735318946368,1542883737117969600,1.799023232,Unknown
coe1_a07_00000_00900,10003028,10458,6,1542883735318946368,1542883735816821600,0.497875232,Unknown
coe1_a07_00000_00900,10003029,10461,3,1542883735318946368,1542883735517614720,0.198668352,Unknown
coe1_a07_00000_00900,10003030,10463,2,1542883735318946368,1542883735410825440,0.091879072,Unknown
coe1_a07_00000_00900,10003031,10464,2,1542883735318946368,1542883735410825440,0.091879072,Unknown
coe1_a07_00000_00900,10003032,10467,1,1542883735318946368,1542883735318946368,0.0,Unknown
coe1_a07_00000_00900,10003033,10468,3,1542883735318946368,1542883735517614720,0.198668352,Unknown
coe1_a07_00000_00900,10003034,10470,14,1542883735318946368,1542883736618872928,1.29992656,Unknown
coe1_a07_00000_00900,10003035,9351,1,1542883735410825440,1542883735410825440,0.0,Unknown
coe1_a07_00000_00900,10003036,10049,10,1542883735410825440,1542883736317911200,0.90708576,Unknown
coe1_a07_00000_00900,10003037,10478,6,1542883735410825440,1542883735916288608,0.505463168,Unknown
coe1_a07_00000_00900,10003038,10481,19,1542883735410825440,1542883737215536000,1.80471056,Unknown
coe1_a07_00000_00900,10003039,10482,9,1542883735410825440,1542883736215872768,0.805047328,Unknown
coe1_a07_00000_00900,10003040,10485,5,1542883735410825440,1542883735816821600,0.40599616,Unknown
coe1_a07_00000_00900,10003041,10486,4,1542883735410825440,1542883735719041120,0.30821568,Unknown
coe1_a07_00000_00900,10003042,10487,8,1542883735410825440,1542883736119071552,0.708246112,Unknown
coe1_a07_00000_00900,10003043,10488,18,1542883735410825440,1542883737117969600,1.70714416,Unknown
coe1_a07_00000_00900,10003044,10489,16,1542883735410825440,1542883736917454304,1.506628864,Unknown
coe1_a07_00000_00900,10003045,10490,2,1542883735410825440,1542883735517614720,0.10678928,Unknown
coe1_a07_00000_00900,10003046,10495,31,1542883735410825440,1542883738425552352,3.014726912,Unknown
coe1_a07_00000_00900,10003047,10496,5,1542883735410825440,1542883735816821600,0.40599616,Unknown
coe1_a07_00000_00900,10003048,10497,25,1542883735410825440,1542883737818152096,2.407326656,Unknown
coe1_a07_00000_00900,10003049,10498,3,1542883735410825440,1542883735624978112,0.214152672,Unknown
coe1_a07_00000_00900,10003050,8396,1,1542883735517614720,1542883735517614720,0.0,Unknown
coe1_a07_00000_00900,10003051,8804,1,1542883735517614720,1542883735517614720,0.0,Unknown
coe1_a07_00000_00900,10003052,9402,8,1542883735517614720,1542883736215872768,0.698258048,Unknown
coe1_a07_00000_00900,10003053,10289,2,1542883735517614720,1542883735624978112,0.107363392,Unknown
coe1_a07_00000_00900,10003054,10505,18,1542883735517614720,1542883737215536000,1.69792128,Unknown
coe1_a07_00000_00900,10003055,10509,8,1542883735517614720,1542883736215872768,0.698258048,Unknown
coe1_a07_00000_00900,10003056,10510,2,1542883735517614720,1542883735624978112,0.107363392,Unknown
coe1_a07_00000_00900,10003057,10512,8,1542883735517614720,1542883736215872768,0.698258048,Unknown
coe1_a07_00000_00900,10003058,10515,1,1542883735517614720,1542883735517614720,0.0,Unknown
coe1_a07_00000_00900,10003059,10522,1,1542883735517614720,1542883735517614720,0.0,Unknown
coe1_a07_00000_00900,10003060,8807,10,1542883735624978112,1542883736519048352,0.89407024,Unknown
coe1_a07_00000_00900,10003061,9351,17,1542883735624978112,1542883737215536000,1.590557888,Unknown
coe1_a07_00000_00900,10003062,10325,2,1542883735624978112,1542883735719041120,0.094063008,Unknown
coe1_a07_00000_00900,10003063,10330,2,1542883735624978112,1542883735719041120,0.094063008,Unknown
coe1_a07_00000_00900,10003064,10416,2,1542883735624978112,1542883735719041120,0.094063008,Unknown
coe1_a07_00000_00900,10003065,10430,6,1542883735624978112,1542883736119071552,0.49409344,Unknown
coe1_a07_00000_00900,10003066,10530,4,1542883735624978112,1542883735916288608,0.291310496,Unknown
coe1_a07_00000_00900,10003067,10531,2,1542883735624978112,1542883735719041120,0.094063008,Unknown
coe1_a07_00000_00900,10003068,10537,1,1542883735624978112,1542883735624978112,0.0,Unknown
coe1_a07_00000_00900,10003069,10545,9,1542883735624978112,1542883736418254464,0.793276352,Unknown
coe1_a07_00000_00900,10003070,10546,3,1542883735624978112,1542883735816821600,0.191843488,Unknown
coe1_a07_00000_00900,10003071,10550,7,1542883735624978112,1542883736215872768,0.590894656,Unknown
coe1_a07_00000_00900,10003072,10551,1,1542883735624978112,1542883735624978112,0.0,Unknown
coe1_a07_00000_00900,10003073,10552,1,1542883735624978112,1542883735624978112,0.0,Unknown
coe1_a07_00000_00900,10003074,9572,9,1542883735719041120,1542883736519048352,0.800007232,Unknown
coe1_a07_00000_00900,10003075,9834,4,1542883735719041120,1542883736010919296,0.291878176,Unknown
coe1_a07_00000_00900,10003076,9858,1,1542883735719041120,1542883735719041120,0.0,Unknown
coe1_a07_00000_00900,10003077,9917,1,1542883735719041120,1542883735719041120,0.0,Unknown
coe1_a07_00000_00900,10003078,10281,3,1542883735719041120,1542883735916288608,0.197247488,Unknown
coe1_a07_00000_00900,10003079,10413,2,1542883735719041120,1542883735816821600,0.09778048,Unknown
coe1_a07_00000_00900,10003080,10542,1,1542883735719041120,1542883735719041120,0.0,Unknown
coe1_a07_00000_00900,10003081,10564,3,1542883735719041120,1542883735916288608,0.197247488,Unknown
coe1_a07_00000_00900,10003082,10570,9,1542883735719041120,1542883736519048352,0.800007232,Unknown
coe1_a07_00000_00900,10003083,10575,15,1542883735719041120,1542883737117969600,1.39892848,Unknown
coe1_a07_00000_00900,10003084,10577,15,1542883735719041120,1542883737117969600,1.39892848,Unknown
coe1_a07_00000_00900,10003085,10578,6,1542883735719041120,1542883736215872768,0.496831648,Unknown
coe1_a07_00000_00900,10003086,9407,2,1542883735816821600,1542883735916288608,0.099467008,Unknown
coe1_a07_00000_00900,10003087,10181,6,1542883735816821600,1542883736317911200,0.5010896,Unknown
coe1_a07_00000_00900,10003088,10425,15,1542883735816821600,1542883737215536000,1.3987144,Unknown
coe1_a07_00000_00900,10003089,10588,2,1542883735816821600,1542883735916288608,0.099467008,Unknown
coe1_a07_00000_00900,10003090,10589,6,1542883735816821600,1542883736317911200,0.5010896,Unknown
coe1_a07_00000_00900,10003091,10597,1,1542883735816821600,1542883735816821600,0.0,Unknown
coe1_a07_00000_00900,10003092,10598,1,1542883735816821600,1542883735816821600,0.0,Unknown
coe1_a07_00000_00900,10003093,10600,3,1542883735816821600,1542883736010919296,0.194097696,Unknown
coe1_a07_00000_00900,10003094,10602,6,1542883735816821600,1542883736317911200,0.5010896,Unknown
coe1_a07_00000_00900,10003095,10605,10,1542883735816821600,1542883736715958560,0.89913696,Unknown
coe1_a07_00000_00900,10003096,8933,2,1542883735916288608,1542883736010919296,0.094630688,Unknown
coe1_a07_00000_00900,10003097,9997,1,1542883735916288608,1542883735916288608,0.0,Unknown
coe1_a07_00000_00900,10003098,10542,1,1542883735916288608,1542883735916288608,0.0,Unknown
coe1_a07_00000_00900,10003099,10611,2,1542883735916288608,1542883736010919296,0.094630688,Unknown
coe1_a07_00000_00900,10003100,10613,8,1542883735916288608,1542883736618872928,0.70258432,Unknown
coe1_a07_00000_00900,10003101,10618,2,1542883735916288608,1542883736010919296,0.094630688,Unknown
coe1_a07_00000_00900,10003102,10620,18,1542883735916288608,1542883737617767104,1.701478496,Unknown
coe1_a07_00000_00900,10003103,10623,32,1542883735916288608,1542883739019069600,3.102780992,Unknown
coe1_a07_00000_00900,10003104,10624,2,1542883735916288608,1542883736010919296,0.094630688,Unknown
coe1_a07_00000_00900,10003105,10626,8,1542883735916288608,1542883736618872928,0.70258432,Unknown
coe1_a07_00000_00900,10003106,10630,29,1542883735916288608,1542883738715644128,2.79935552,Unknown
coe1_a07_00000_00900,10003107,10632,27,1542883735916288608,1542883738520784960,2.604496352,Unknown
coe1_a07_00000_00900,10003108,10634,16,1542883735916288608,1542883737426841760,1.510553152,Unknown
coe1_a07_00000_00900,10003109,10636,1,1542883735916288608,1542883735916288608,0.0,Unknown
coe1_a07_00000_00900,10003110,10280,1,1542883736010919296,1542883736010919296,0.0,Unknown
coe1_a07_00000_00900,10003111,10394,1,1542883736010919296,1542883736010919296,0.0,Unknown
coe1_a07_00000_00900,10003112,10406,4,1542883736010919296,1542883736317911200,0.306991904,Unknown
coe1_a07_00000_00900,10003113,10433,2,1542883736010919296,1542883736119071552,0.108152256,Unknown
coe1_a07_00000_00900,10003114,10547,2,1542883736010919296,1542883736119071552,0.108152256,Unknown
coe1_a07_00000_00900,10003115,10648,7,1542883736010919296,1542883736618872928,0.607953632,Unknown
coe1_a07_00000_00900,10003116,10653,3,1542883736010919296,1542883736215872768,0.204953472,Unknown
coe1_a07_00000_00900,10003117,10661,1,1542883736010919296,1542883736010919296,0.0,Unknown
coe1_a07_00000_00900,10003118,10662,4,1542883736010919296,1542883736317911200,0.306991904,Unknown
coe1_a07_00000_00900,10003119,10667,1,1542883736010919296,1542883736010919296,0.0,Unknown
coe1_a07_00000_00900,10003120,10668,29,1542883736010919296,1542883738822879424,2.811960128,Unknown
coe1_a07_00000_00900,10003121,10670,8,1542883736010919296,1542883736715958560,0.705039264,Unknown
coe1_a07_00000_00900,10003122,10672,5,1542883736010919296,1542883736418254464,0.407335168,Unknown
coe1_a07_00000_00900,10003123,10673,5,1542883736010919296,1542883736418254464,0.407335168,Unknown
coe1_a07_00000_00900,10003124,6466,14,1542883736119071552,1542883737426841760,1.307770208,Unknown
coe1_a07_00000_00900,10003125,10356,1,1542883736119071552,1542883736119071552,0.0,Unknown
coe1_a07_00000_00900,10003126,10413,15,1542883736119071552,1542883737517474304,1.398402752,Unknown
coe1_a07_00000_00900,10003127,10576,1,1542883736119071552,1542883736119071552,0.0,Unknown
coe1_a07_00000_00900,10003128,10588,2,1542883736119071552,1542883736215872768,0.096801216,Unknown
coe1_a07_00000_00900,10003129,10621,4,1542883736119071552,1542883736418254464,0.299182912,Unknown
coe1_a07_00000_00900,10003130,10633,1,1542883736119071552,1542883736119071552,0.0,Unknown
coe1_a07_00000_00900,10003131,10684,3,1542883736119071552,1542883736317911200,0.198839648,Unknown
coe1_a07_00000_00900,10003132,10689,2,1542883736119071552,1542883736215872768,0.096801216,Unknown
coe1_a07_00000_00900,10003133,10696,10,1542883736119071552,1542883737017880640,0.898809088,Unknown
coe1_a07_00000_00900,10003134,10698,6,1542883736119071552,1542883736618872928,0.499801376,Unknown
coe1_a07_00000_00900,10003135,10704,19,1542883736119071552,1542883737935149312,1.81607776,Unknown
coe1_a07_00000_00900,10003136,10708,4,1542883736119071552,1542883736418254464,0.299182912,Unknown
coe1_a07_00000_00900,10003137,9704,6,1542883736215872768,1542883736715958560,0.500085792,Unknown
coe1_a07_00000_00900,10003138,10297,1,1542883736215872768,1542883736215872768,0.0,Unknown
coe1_a07_00000_00900,10003139,10394,3,1542883736215872768,1542883736418254464,0.202381696,Unknown
coe1_a07_00000_00900,10003140,10595,2,1542883736215872768,1542883736317911200,0.102038432,Unknown
coe1_a07_00000_00900,10003141,10725,1,1542883736215872768,1542883736215872768,0.0,Unknown
coe1_a07_00000_00900,10003142,10733,5,1542883736215872768,1542883736618872928,0.40300016,Unknown
coe1_a07_00000_00900,10003143,10736,3,1542883736215872768,1542883736418254464,0.202381696,Unknown
coe1_a07_00000_00900,10003144,10744,7,1542883736215872768,1542883736817190976,0.601318208,Unknown
coe1_a07_00000_00900,10003145,10746,1,1542883736215872768,1542883736215872768,0.0,Unknown
coe1_a07_00000_00900,10003146,10747,3,1542883736215872768,1542883736418254464,0.202381696,Unknown
coe1_a07_00000_00900,10003147,10748,5,1542883736215872768,1542883736618872928,0.40300016,Unknown
coe1_a07_00000_00900,10003148,7759,8,1542883736317911200,1542883737017880640,0.69996944,Unknown
coe1_a07_00000_00900,10003149,9137,14,1542883736317911200,1542883737617767104,1.299855904,Unknown
coe1_a07_00000_00900,10003150,10571,28,1542883736317911200,1542883739019069600,2.7011584,Unknown
coe1_a07_00000_00900,10003151,10752,25,1542883736317911200,1542883738715644128,2.397732928,Unknown
coe1_a07_00000_00900,10003152,10758,3,1542883736317911200,1542883736519048352,0.201137152,Unknown
coe1_a07_00000_00900,10003153,10765,1,1542883736317911200,1542883736317911200,0.0,Unknown
coe1_a07_00000_00900,10003154,10773,3,1542883736317911200,1542883736519048352,0.201137152,Unknown
coe1_a07_00000_00900,10003155,10774,3,1542883736317911200,1542883736519048352,0.201137152,Unknown
coe1_a07_00000_00900,10003156,10775,1,1542883736317911200,1542883736317911200,0.0,Unknown
coe1_a07_00000_00900,10003157,10778,1,1542883736317911200,1542883736317911200,0.0,Unknown
coe1_a07_00000_00900,10003158,10779,1,1542883736317911200,1542883736317911200,0.0,Unknown
coe1_a07_00000_00900,10003159,10781,2,1542883736317911200,1542883736418254464,0.100343264,Unknown
coe1_a07_00000_00900,10003160,10784,12,1542883736317911200,1542883737426841760,1.10893056,Unknown
coe1_a07_00000_00900,10003161,10786,2,1542883736317911200,1542883736418254464,0.100343264,Unknown
coe1_a07_00000_00900,10003162,10787,3,1542883736317911200,1542883736519048352,0.201137152,Unknown
coe1_a07_00000_00900,10003163,10789,7,1542883736317911200,1542883736917454304,0.599543104,Unknown
coe1_a07_00000_00900,10003164,9947,2,1542883736418254464,1542883736519048352,0.100793888,Unknown
coe1_a07_00000_00900,10003165,10060,1,1542883736418254464,1542883736418254464,0.0,Unknown
coe1_a07_00000_00900,10003166,10713,19,1542883736418254464,1542883738214982048,1.796727584,Unknown
coe1_a07_00000_00900,10003167,10800,1,1542883736418254464,1542883736418254464,0.0,Unknown
coe1_a07_00000_00900,10003168,10802,1,1542883736418254464,1542883736418254464,0.0,Unknown
coe1_a07_00000_00900,10003169,10806,1,1542883736418254464,1542883736418254464,0.0,Unknown
coe1_a07_00000_00900,10003170,10809,12,1542883736418254464,1542883737517474304,1.09921984,Unknown
coe1_a07_00000_00900,10003171,10810,1,1542883736418254464,1542883736418254464,0.0,Unknown
coe1_a07_00000_00900,10003172,10811,2,1542883736418254464,1542883736519048352,0.100793888,Unknown
coe1_a07_00000_00900,10003173,10812,4,1542883736418254464,1542883736715958560,0.297704096,Unknown
coe1_a07_00000_00900,10003174,10813,16,1542883736418254464,1542883737935149312,1.516894848,Unknown
coe1_a07_00000_00900,10003175,10814,2,1542883736418254464,1542883736519048352,0.100793888,Unknown
coe1_a07_00000_00900,10003176,8417,2,1542883736519048352,1542883736618872928,0.099824576,Unknown
coe1_a07_00000_00900,10003177,10823,25,1542883736519048352,1542883738938314112,2.41926576,Unknown
coe1_a07_00000_00900,10003178,10825,2,1542883736519048352,1542883736618872928,0.099824576,Unknown
coe1_a07_00000_00900,10003179,10827,16,1542883736519048352,1542883738023104128,1.504055776,Unknown
coe1_a07_00000_00900,10003180,10828,1,1542883736519048352,1542883736519048352,0.0,Unknown
coe1_a07_00000_00900,10003181,10831,4,1542883736519048352,1542883736817190976,0.298142624,Unknown
coe1_a07_00000_00900,10003182,10832,4,1542883736519048352,1542883736817190976,0.298142624,Unknown
coe1_a07_00000_00900,10003183,10833,2,1542883736519048352,1542883736618872928,0.099824576,Unknown
coe1_a07_00000_00900,10003184,10835,8,1542883736519048352,1542883737215536000,0.696487648,Unknown
coe1_a07_00000_00900,10003185,10841,2,1542883736519048352,1542883736618872928,0.099824576,Unknown
coe1_a07_00000_00900,10003186,10842,19,1542883736519048352,1542883738316532256,1.797483904,Unknown
coe1_a07_00000_00900,10003187,4978,8,1542883736618872928,1542883737319049248,0.70017632,Unknown
coe1_a07_00000_00900,10003188,8447,10,1542883736618872928,1542883737517474304,0.898601376,Unknown
coe1_a07_00000_00900,10003189,8879,1,1542883736618872928,1542883736618872928,0.0,Unknown
coe1_a07_00000_00900,10003190,9636,1,1542883736618872928,1542883736618872928,0.0,Unknown
coe1_a07_00000_00900,10003191,9968,13,1542883736618872928,1542883737818152096,1.199279168,Unknown
coe1_a07_00000_00900,10003192,10600,2,1542883736618872928,1542883736715958560,0.097085632,Unknown
coe1_a07_00000_00900,10003193,10848,3,1542883736618872928,1542883736817190976,0.198318048,Unknown
coe1_a07_00000_00900,10003194,10854,4,1542883736618872928,1542883736917454304,0.298581376,Unknown
coe1_a07_00000_00900,10003195,10856,2,1542883736618872928,1542883736715958560,0.097085632,Unknown
coe1_a07_00000_00900,10003196,10857,12,1542883736618872928,1542883737715612160,1.096739232,Unknown
coe1_a07_00000_00900,10003197,10859,1,1542883736618872928,1542883736618872928,0.0,Unknown
coe1_a07_00000_00900,10003198,10866,9,1542883736618872928,1542883737426841760,0.807968832,Unknown
coe1_a07_00000_00900,10003199,10869,6,1542883736618872928,1542883737117969600,0.499096672,Unknown
coe1_a07_00000_00900,10003200,10871,26,1542883736618872928,1542883739114957760,2.496084832,Unknown
coe1_a07_00000_00900,10003201,8508,1,1542883736715958560,1542883736715958560,0.0,Unknown
coe1_a07_00000_00900,10003202,9947,2,1542883736715958560,1542883736817190976,0.101232416,Unknown
coe1_a07_00000_00900,10003203,9975,6,1542883736715958560,1542883737215536000,0.49957744,Unknown
coe1_a07_00000_00900,10003204,10887,9,1542883736715958560,1542883737517474304,0.801515744,Unknown
coe1_a07_00000_00900,10003205,10892,12,1542883736715958560,1542883737818152096,1.102193536,Unknown
coe1_a07_00000_00900,10003206,10894,3,1542883736715958560,1542883736917454304,0.201495744,Unknown
coe1_a07_00000_00900,10003207,10896,5,1542883736715958560,1542883737117969600,0.40201104,Unknown
coe1_a07_00000_00900,10003208,10900,5,1542883736715958560,1542883737117969600,0.40201104,Unknown
coe1_a07_00000_00900,10003209,10901,2,1542883736715958560,1542883736817190976,0.101232416,Unknown
coe1_a07_00000_00900,10003210,10904,4,1542883736715958560,1542883737017880640,0.30192208,Unknown
coe1_a07_00000_00900,10003211,10907,2,1542883736715958560,1542883736817190976,0.101232416,Unknown
coe1_a07_00000_00900,10003212,10909,9,1542883736715958560,1542883737517474304,0.801515744,Unknown
coe1_a07_00000_00900,10003213,10910,3,1542883736715958560,1542883736917454304,0.201495744,Unknown
coe1_a07_00000_00900,10003214,10911,1,1542883736715958560,1542883736715958560,0.0,Unknown
coe1_a07_00000_00900,10003215,10914,17,1542883736715958560,1542883738316532256,1.600573696,Unknown
coe1_a07_00000_00900,10003216,8807,8,1542883736817190976,1542883737517474304,0.700283328,Unknown
coe1_a07_00000_00900,10003217,9502,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003218,9636,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003219,10437,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003220,10719,2,1542883736817190976,1542883736917454304,0.100263328,Unknown
coe1_a07_00000_00900,10003221,10758,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003222,10822,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003223,10878,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003224,10895,5,1542883736817190976,1542883737215536000,0.398345024,Unknown
coe1_a07_00000_00900,10003225,10919,17,1542883736817190976,1542883738425552352,1.608361376,Unknown
coe1_a07_00000_00900,10003226,10930,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003227,10932,8,1542883736817190976,1542883737517474304,0.700283328,Unknown
coe1_a07_00000_00900,10003228,10933,1,1542883736817190976,1542883736817190976,0.0,Unknown
coe1_a07_00000_00900,10003229,10934,2,1542883736817190976,1542883736917454304,0.100263328,Unknown
coe1_a07_00000_00900,10003230,10936,7,1542883736817190976,1542883737426841760,0.609650784,Unknown
coe1_a07_00000_00900,10003231,10939,11,1542883736817190976,1542883737818152096,1.00096112,Unknown
coe1_a07_00000_00900,10003232,10940,10,1542883736817190976,1542883737715612160,0.898421184,Unknown
coe1_a07_00000_00900,10003233,10941,3,1542883736817190976,1542883737017880640,0.200689664,Unknown
coe1_a07_00000_00900,10003234,10944,5,1542883736817190976,1542883737215536000,0.398345024,Unknown
coe1_a07_00000_00900,10003235,10945,3,1542883736817190976,1542883737017880640,0.200689664,Unknown
coe1_a07_00000_00900,10003236,10613,9,1542883736917454304,1542883737715612160,0.798157856,Unknown
coe1_a07_00000_00900,10003237,10810,4,1542883736917454304,1542883737215536000,0.298081696,Unknown
coe1_a07_00000_00900,10003238,10949,3,1542883736917454304,1542883737117969600,0.200515296,Unknown
coe1_a07_00000_00900,10003239,10955,6,1542883736917454304,1542883737426841760,0.509387456,Unknown
coe1_a07_00000_00900,10003240,10957,2,1542883736917454304,1542883737017880640,0.100426336,Unknown
coe1_a07_00000_00900,10003241,10958,13,1542883736917454304,1542883738115867040,1.198412736,Unknown
coe1_a07_00000_00900,10003242,10967,1,1542883736917454304,1542883736917454304,0.0,Unknown
coe1_a07_00000_00900,10003243,10968,4,1542883736917454304,1542883737215536000,0.298081696,Unknown
coe1_a07_00000_00900,10003244,10969,4,1542883736917454304,1542883737215536000,0.298081696,Unknown
coe1_a07_00000_00900,10003245,10048,1,1542883737017880640,1542883737017880640,0.0,Unknown
coe1_a07_00000_00900,10003246,10079,2,1542883737017880640,1542883737117969600,0.10008896,Unknown
coe1_a07_00000_00900,10003247,10907,7,1542883737017880640,1542883737617767104,0.599886464,Unknown
coe1_a07_00000_00900,10003248,10929,3,1542883737017880640,1542883737215536000,0.19765536,Unknown
coe1_a07_00000_00900,10003249,10988,9,1542883737017880640,1542883737818152096,0.800271456,Unknown
coe1_a07_00000_00900,10003250,10990,5,1542883737017880640,1542883737426841760,0.40896112,Unknown
coe1_a07_00000_00900,10003251,10993,23,1542883737017880640,1542883739218889056,2.201008416,Unknown
coe1_a07_00000_00900,10003252,10995,1,1542883737017880640,1542883737017880640,0.0,Unknown
coe1_a07_00000_00900,10003253,10996,11,1542883737017880640,1542883738023104128,1.005223488,Unknown
coe1_a07_00000_00900,10003254,10997,1,1542883737017880640,1542883737017880640,0.0,Unknown
coe1_a07_00000_00900,10003255,11000,3,1542883737017880640,1542883737215536000,0.19765536,Unknown
coe1_a07_00000_00900,10003256,11001,1,1542883737017880640,1542883737017880640,0.0,Unknown
coe1_a07_00000_00900,10003257,11002,1,1542883737017880640,1542883737017880640,0.0,Unknown
coe1_a07_00000_00900,10003258,11004,20,1542883737017880640,1542883738938314112,1.920433472,Unknown
coe1_a07_00000_00900,10003259,6491,3,1542883737117969600,1542883737319049248,0.201079648,Unknown
coe1_a07_00000_00900,10003260,10489,1,1542883737117969600,1542883737117969600,0.0,Unknown
coe1_a07_00000_00900,10003261,11012,1,1542883737117969600,1542883737117969600,0.0,Unknown
coe1_a07_00000_00900,10003262,11018,27,1542883737117969600,1542883739714233760,2.59626416,Unknown
coe1_a07_00000_00900,10003263,11021,11,1542883737117969600,1542883738115867040,0.99789744,Unknown
coe1_a07_00000_00900,10003264,11023,6,1542883737117969600,1542883737617767104,0.499797504,Unknown
coe1_a07_00000_00900,10003265,11028,3,1542883737117969600,1542883737319049248,0.201079648,Unknown
coe1_a07_00000_00900,10003266,11031,2,1542883737117969600,1542883737215536000,0.0975664,Unknown
coe1_a07_00000_00900,10003267,7759,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003268,8933,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003269,10267,4,1542883737215536000,1542883737517474304,0.301938304,Unknown
coe1_a07_00000_00900,10003270,11010,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003271,11044,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003272,11046,11,1542883737215536000,1542883738214982048,0.999446048,Unknown
coe1_a07_00000_00900,10003273,11047,8,1542883737215536000,1542883737935149312,0.719613312,Unknown
coe1_a07_00000_00900,10003274,11049,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003275,11052,2,1542883737215536000,1542883737319049248,0.103513248,Unknown
coe1_a07_00000_00900,10003276,11057,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003277,11059,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003278,11060,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003279,11063,16,1542883737215536000,1542883738715644128,1.500108128,Unknown
coe1_a07_00000_00900,10003280,11065,1,1542883737215536000,1542883737215536000,0.0,Unknown
coe1_a07_00000_00900,10003281,11066,9,1542883737215536000,1542883738023104128,0.807568128,Unknown
coe1_a07_00000_00900,10003282,11069,3,1542883737215536000,1542883737426841760,0.21130576,Unknown
coe1_a07_00000_00900,10003283,11070,30,1542883737215536000,1542883740115756352,2.900220352,Unknown
coe1_a07_00000_00900,10003284,10489,1,1542883737319049248,1542883737319049248,0.0,Unknown
coe1_a07_00000_00900,10003285,10863,2,1542883737319049248,1542883737426841760,0.107792512,Unknown
coe1_a07_00000_00900,10003286,11082,9,1542883737319049248,1542883738115867040,0.796817792,Unknown
coe1_a07_00000_00900,10003287,11083,2,1542883737319049248,1542883737426841760,0.107792512,Unknown
coe1_a07_00000_00900,10003288,11087,22,1542883737319049248,1542883739415096480,2.096047232,Unknown
coe1_a07_00000_00900,10003289,11097,15,1542883737319049248,1542883738715644128,1.39659488,Unknown
coe1_a07_00000_00900,10003290,11099,34,1542883737319049248,1542883740619100928,3.30005168,Unknown
coe1_a07_00000_00900,10003291,7759,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003292,8933,2,1542883737426841760,1542883737517474304,0.090632544,Unknown
coe1_a07_00000_00900,10003293,10450,7,1542883737426841760,1542883738023104128,0.596262368,Unknown
coe1_a07_00000_00900,10003294,10505,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003295,10577,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003296,10894,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003297,11010,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003298,11120,2,1542883737426841760,1542883737517474304,0.090632544,Unknown
coe1_a07_00000_00900,10003299,11123,2,1542883737426841760,1542883737517474304,0.090632544,Unknown
coe1_a07_00000_00900,10003300,11128,9,1542883737426841760,1542883738214982048,0.788140288,Unknown
coe1_a07_00000_00900,10003301,11129,5,1542883737426841760,1542883737818152096,0.391310336,Unknown
coe1_a07_00000_00900,10003302,11132,1,1542883737426841760,1542883737426841760,0.0,Unknown
coe1_a07_00000_00900,10003303,8696,1,1542883737517474304,1542883737517474304,0.0,Unknown
coe1_a07_00000_00900,10003304,10489,2,1542883737517474304,1542883737617767104,0.1002928,Unknown
coe1_a07_00000_00900,10003305,10794,3,1542883737517474304,1542883737715612160,0.198137856,Unknown
coe1_a07_00000_00900,10003306,11141,4,1542883737517474304,1542883737818152096,0.300677792,Unknown
coe1_a07_00000_00900,10003307,11146,5,1542883737517474304,1542883737935149312,0.417675008,Unknown
coe1_a07_00000_00900,10003308,11147,2,1542883737517474304,1542883737617767104,0.1002928,Unknown
coe1_a07_00000_00900,10003309,11154,4,1542883737517474304,1542883737818152096,0.300677792,Unknown
coe1_a07_00000_00900,10003310,11157,10,1542883737517474304,1542883738425552352,0.908078048,Unknown
coe1_a07_00000_00900,10003311,10481,6,1542883737617767104,1542883738115867040,0.498099936,Unknown
coe1_a07_00000_00900,10003312,11180,2,1542883737617767104,1542883737715612160,0.097845056,Unknown
