run_slug,arm,repeat,kind,log_line,wall_clock_s,ros_clock_s,feature_timestamp_ns,before_accept,value_json,scale,gravity,normal_spectrum,source,run_dir
a02_0_900,L-all,3,low_excitation_warning,66,1788795885.332470081,1542828795.322065218,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,67,1788795885.550797693,1542828795.533336229,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,68,1788795885.773588611,1542828795.764645830,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,69,1788795885.995595662,1542828795.985972896,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,33,1788795886.084265371,1542828796.066473409,Unknown,True,"[0.00757427, -0.00186692, 0.00253532]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,70,1788795886.088166416,1542828796.076533976,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,71,1788795886.090908555,1542828796.076533976,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,72,1788795886.313410904,1542828796.297879691,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,34,1788795886.511238612,1542828796.499149843,Unknown,True,"[0.0186076, -0.00391712, -0.00670395]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,73,1788795886.515914973,1542828796.499149843,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,74,1788795886.518912037,1542828796.509207700,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,35,1788795886.671973312,1542828796.660082538,Unknown,True,"[0.00838284, -0.00195526, 0.00112239]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,75,1788795886.675978709,1542828796.660082538,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,76,1788795886.681442536,1542828796.670140134,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,36,1788795886.757454112,1542828796.740563790,Unknown,True,"[-0.0209991, 0.00462487, 0.000979509]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,77,1788795886.762135753,1542828796.750623086,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,78,1788795886.765068666,1542828796.750623086,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,79,1788795887.005899610,1542828796.992099384,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,37,1788795887.115008438,1542828797.102777585,Unknown,True,"[0.00545785, -0.00137101, -0.000841757]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,80,1788795887.118810460,1542828797.102777585,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,81,1788795887.124300178,1542828797.112847643,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,82,1788795887.341063912,1542828797.324201590,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,83,1788795887.565323797,1542828797.557201553,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,38,1788795887.650653273,1542828797.637894720,Unknown,True,"[-0.00920226, 0.00276682, 0.00118177]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,84,1788795887.653993005,1542828797.637894720,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,85,1788795887.659840191,1542828797.647952096,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,91,1788795888.099344956,1542828798.090467116,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,92,1788795888.324484188,1542828798.311738645,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,86,1788795888.497063720,1542828798.482711052,Unknown,True,"[0.0133061, -0.00307151, -0.00289153]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,93,1788795888.500094025,1542828798.482711052,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,94,1788795888.504969550,1542828798.492768348,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,87,1788795888.610758225,1542828798.593327571,Unknown,True,"[-0.0186181, 0.00418118, 0.00567503]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,95,1788795888.613965574,1542828798.603383707,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,96,1788795888.619467132,1542828798.603383707,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,88,1788795888.708614940,1542828798.693944575,Unknown,True,"[0.00806217, -0.00227351, -0.00475689]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,alignment_reject,97,1788795888.711768588,1542828798.693944575,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,low_excitation_warning,98,1788795888.714953946,1542828798.704008352,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,gyro_bias_delta,89,1788795888.800624379,1542828798.784525503,Unknown,True,"[0.000577573, -7.80065e-05, 0.00178881]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,L-all,3,accepted,99,1788795888.860484756,1542828798.844884501,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L-all/repeat3
a02_0_900,C-all,1,low_excitation_warning,33,1788795948.278082178,1542828792.786332930,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,relative_pose_reject,34,1788795948.278724501,1542828792.786332930,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,35,1788795948.379305219,1542828792.886953268,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,relative_pose_reject,36,1788795948.379865770,1542828792.886953268,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,37,1788795948.577685646,1542828793.078111645,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,relative_pose_reject,38,1788795948.578288339,1542828793.088173715,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,39,1788795948.679523070,1542828793.188797754,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,relative_pose_reject,40,1788795948.680030101,1542828793.188797754,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,41,1788795948.877333545,1542828793.379971130,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,relative_pose_reject,42,1788795948.877877737,1542828793.379971130,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,43,1788795948.978003415,1542828793.480573629,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,25,1788795949.058700956,1542828793.561296990,Unknown,True,"[-0.0157539, 0.0111332, -0.0455855]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,44,1788795949.060903702,1542828793.561296990,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,45,1788795949.078613223,1542828793.581419861,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,26,1788795949.150041129,1542828793.651891557,Unknown,True,"[-0.00334585, 0.00094659, -0.00243027]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,46,1788795949.152372238,1542828793.661952328,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,47,1788795949.178688009,1542828793.682078780,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,27,1788795949.400073327,1542828793.903321395,Unknown,True,"[0.00202115, -0.00106312, 0.00020607]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,48,1788795949.402534568,1542828793.903321395,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,49,1788795949.403985549,1542828793.913382175,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,28,1788795949.623071788,1542828794.124787194,Unknown,True,"[0.000740774, -6.0502e-06, 0.00351447]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,50,1788795949.625558440,1542828794.134844955,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,51,1788795949.628481311,1542828794.134844955,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,29,1788795949.846579210,1542828794.356259502,Unknown,True,"[-0.00950526, 0.00189283, 0.001335]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,52,1788795949.849541993,1542828794.356259502,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,53,1788795949.852433373,1542828794.356259502,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,30,1788795949.948574367,1542828794.456884170,Unknown,True,"[-0.0238838, 0.00688876, 0.00295247]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,54,1788795949.951632951,1542828794.456884170,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,55,1788795949.954596723,1542828794.456884170,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,56,1788795950.168835039,1542828794.678272707,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,31,1788795950.243173166,1542828794.748692821,Unknown,True,"[0.00872176, -0.00201731, -0.00588171]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,alignment_reject,57,1788795950.246209059,1542828794.748692821,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,low_excitation_warning,58,1788795950.249597301,1542828794.758760552,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,gyro_bias_delta,32,1788795950.309233159,1542828794.819113526,Unknown,True,"[0.0094232, -0.00292247, 0.00104436]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,1,accepted,59,1788795950.354491977,1542828794.859346738,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat1
a02_0_900,C-all,2,low_excitation_warning,33,1788796013.584202334,1542828792.786313732,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,relative_pose_reject,34,1788796013.584744795,1542828792.786313732,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,35,1788796013.684679437,1542828792.886953468,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,relative_pose_reject,36,1788796013.685131866,1542828792.886953468,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,37,1788796013.883811304,1542828793.078072252,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,relative_pose_reject,38,1788796013.884319965,1542828793.088136028,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,39,1788796013.985291248,1542828793.188751714,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,relative_pose_reject,40,1788796013.985803468,1542828793.188751714,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,41,1788796014.183324682,1542828793.379890917,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,relative_pose_reject,42,1788796014.183925505,1542828793.379890917,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,43,1788796014.283778304,1542828793.480512672,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,gyro_bias_delta,25,1788796014.365431591,1542828793.561027517,Unknown,True,"[-0.0157539, 0.0111332, -0.0455855]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,alignment_reject,44,1788796014.368207368,1542828793.571096012,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,45,1788796014.384738015,1542828793.581155677,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,gyro_bias_delta,26,1788796014.457195345,1542828793.661655911,Unknown,True,"[-0.00334585, 0.00094659, -0.00243027]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,alignment_reject,46,1788796014.459494482,1542828793.661655911,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,47,1788796014.484750008,1542828793.681780772,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,gyro_bias_delta,27,1788796014.703213619,1542828793.903195413,Unknown,True,"[0.00202115, -0.00106312, 0.00020607]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,alignment_reject,48,1788796014.705641628,1542828793.903195413,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,49,1788796014.707134789,1542828793.903195413,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,gyro_bias_delta,28,1788796014.922769973,1542828794.124530884,Unknown,True,"[0.000742066, -6.31455e-06, 0.00351474]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,alignment_reject,50,1788796014.925228303,1542828794.124530884,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,51,1788796014.928195374,1542828794.124530884,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,gyro_bias_delta,29,1788796015.145018291,1542828794.345888713,Unknown,True,"[-0.00950648, 0.00189308, 0.00133473]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,alignment_reject,52,1788796015.147714226,1542828794.345888713,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
a02_0_900,C-all,2,low_excitation_warning,53,1788796015.151222487,1542828794.345888713,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/C-all/repeat2
