pair_id,sequence,case,track_id,previous_x,previous_y,truth_x,truth_y,visible,B_failed,B_x,B_y,C_x,C_y,S_x,S_y,B_mask,C_common,C_production,S_common,C_fb,S_fb,S_info_0,S_info_1,S_info_2,S_info_3
A08_150_illumination_blur,A08,illumination_blur,321,512.0,474.0,541.9158575959599,456.9192546855763,True,False,541.46630859375,457.2716979980469,541.7101440429688,457.1302185058594,541.8749008178711,456.94271087646484,True,True,False,True,0.040763671491903575,0.0428778946507379,-6.935907363891602,6.903778076171875,3.596245765686035,-0.04377073794603348
A08_150_illumination_blur,A08,illumination_blur,322,159.0,338.0,184.3845641066789,333.3216245469621,True,False,184.62669372558594,333.7728271484375,184.26412963867188,333.8007507324219,184.3858585357666,333.27704429626465,True,True,False,True,0.10121918845987117,0.025670314285705802,-6.117227077484131,6.106420993804932,3.3493099212646484,-0.03817189484834671
A08_150_illumination_blur,A08,illumination_blur,323,553.0,513.0,584.2519618751404,494.46461757451846,True,False,584.8507080078125,494.47381591796875,584.7205200195312,494.42108154296875,584.2237014770508,494.5213031768799,True,True,False,True,0.023637947596523774,0.04647157319392393,-7.32065486907959,7.307099342346191,3.724731922149658,-0.04581373184919357
A08_150_illumination_blur,A08,illumination_blur,324,502.0,542.0,534.295115101539,525.2268258898997,True,True,nan,nan,533.645263671875,525.6561889648438,534.291805267334,525.2771415710449,False,True,True,True,0.053772007295941594,0.05677662243194247,-7.686343193054199,7.644007682800293,3.887643814086914,-0.04820600152015686
A08_150_illumination_blur,A08,illumination_blur,325,376.0,376.0,402.57855444451775,363.725285189245,True,False,402.5417175292969,363.46868896484375,402.4220886230469,363.2994384765625,402.5823860168457,363.70931911468506,True,True,False,True,0.12718784202182906,0.10270893416893741,-6.8797736167907715,6.856988906860352,3.5417444705963135,-0.03524187579751015
A08_150_illumination_blur,A08,illumination_blur,326,721.0,483.0,751.1026359132734,458.6197773179254,True,False,750.6954345703125,459.9648132324219,750.779296875,459.7677307128906,751.0658912658691,458.638126373291,True,True,False,True,0.04208546635640376,0.010873426305256471,-5.5623602867126465,5.534165859222412,3.2616071701049805,-0.05405809357762337
A08_150_illumination_blur,A08,illumination_blur,327,502.0,600.0,536.3192859102841,583.1914938570073,True,True,nan,nan,536.0167846679688,582.8216552734375,536.3973693847656,583.1788902282715,False,False,False,True,nan,0.23735848047602318,-6.728375434875488,6.6932573318481445,3.4549331665039062,-0.04591122642159462
A08_150_illumination_blur,A08,illumination_blur,328,728.0,81.0,744.0687740280017,56.62036837933141,True,False,744.0493774414062,56.554405212402344,744.1261596679688,56.29027557373047,744.1174468994141,56.69069480895996,True,True,False,True,0.05077366187640662,0.00688691925341694,-6.071283340454102,6.047662734985352,3.6352908611297607,-0.058242104947566986
A08_150_illumination_blur,A08,illumination_blur,329,755.0,551.0,787.4550898076927,525.3917706673388,True,False,787.5626831054688,525.532958984375,787.4912109375,525.4697875976562,787.4218482971191,525.3964653015137,True,True,False,True,0.013086028596931051,0.08111634258409081,-6.995935916900635,6.947403430938721,4.104281425476074,-0.08532301336526871
A08_150_illumination_blur,A08,illumination_blur,330,434.0,171.0,453.38882558761253,156.8259948415853,True,False,453.15887451171875,156.634521484375,452.9896240234375,156.60818481445312,453.41855812072754,156.85772705078125,True,True,False,True,0.03027185697428991,0.02489032614598091,-7.116055488586426,7.102516174316406,3.6991329193115234,-0.04420473799109459
A08_150_illumination_blur,A08,illumination_blur,331,375.0,342.0,400.3925807296136,329.78089656729827,True,False,400.3916931152344,330.1971130371094,400.3195495605469,330.1902770996094,400.39002227783203,329.79657554626465,True,True,False,True,0.03984247186892073,0.06412587111439948,-6.55617618560791,6.535810470581055,3.436068534851074,-0.036447640508413315
A08_150_illumination_blur,A08,illumination_blur,332,349.0,341.0,374.3735197304146,329.6888926545442,True,False,374.51324462890625,330.1213073730469,374.6868591308594,330.005615234375,374.3742561340332,329.6844024658203,True,True,False,True,0.006655351354264639,0.08567466569069297,-6.683740615844727,6.657930374145508,3.4686527252197266,-0.03910386562347412
A08_150_illumination_blur,A08,illumination_blur,333,608.0,88.0,624.3861712626277,67.8040437727652,True,False,624.371826171875,67.49969482421875,624.3866577148438,67.51604461669922,624.462926864624,67.81933212280273,True,True,False,True,0.043255957597659,0.023757801110257826,-6.374566078186035,6.34510612487793,3.5253806114196777,-0.04990759491920471
A08_150_illumination_blur,A08,illumination_blur,334,760.0,125.0,777.5848583475228,99.47678087369158,True,False,777.6282958984375,99.78699493408203,777.3504028320312,100.0618896484375,777.6384620666504,99.52516746520996,True,True,False,True,0.027109505161115842,0.017844169541769653,-6.23903226852417,6.228756904602051,3.415790557861328,-0.043729640543460846
A08_150_illumination_blur,A08,illumination_blur,335,361.0,115.0,378.4789233998785,103.40777178779851,True,False,378.6250305175781,103.63754272460938,378.79998779296875,103.48736572265625,378.4867744445801,103.46477317810059,True,True,False,True,0.04645139552113361,0.027966714186099303,-6.60698127746582,6.577250957489014,3.482665538787842,-0.0413031131029129
A08_150_illumination_blur,A08,illumination_blur,336,347.0,131.0,365.04584376885117,119.88661797393905,True,False,365.156494140625,120.03707122802734,365.1553955078125,119.788818359375,365.02817153930664,119.945143699646,True,True,False,True,0.020249626163575857,0.044373457486022005,-6.684329032897949,6.665765285491943,3.500375986099243,-0.03849297761917114
A08_150_illumination_blur,A08,illumination_blur,337,789.0,285.0,812.1511118034767,258.3672277923744,True,False,812.3678588867188,258.03436279296875,812.361083984375,258.06884765625,812.1458473205566,258.3809299468994,True,True,False,True,0.18033938746248251,0.051320436915478655,-7.387814521789551,7.371834754943848,3.7541122436523438,-0.046130549162626266
A08_150_illumination_blur,A08,illumination_blur,338,392.0,243.0,413.92717461539064,230.24791324846524,True,False,413.9283142089844,230.02740478515625,413.9150390625,229.959716796875,413.86755561828613,230.2716579437256,True,True,False,True,0.030869144993618515,0.07930102270134666,-7.087153434753418,7.0597991943359375,3.6235616207122803,-0.03940839320421219
A08_150_illumination_blur,A08,illumination_blur,339,139.0,489.0,169.66657156837462,484.9276293608956,True,True,nan,nan,168.26681518554688,484.92364501953125,169.65823936462402,484.906653881073,False,True,True,True,0.35909335357435657,0.06218617986562393,-6.489853382110596,6.469278812408447,3.4338245391845703,-0.04504111781716347
A08_150_illumination_blur,A08,illumination_blur,340,603.0,578.0,636.4899705117576,557.6800464956345,True,True,nan,nan,636.6920776367188,557.4564819335938,636.5822296142578,557.7039890289307,False,True,True,True,0.0037846718744940174,0.14610063069887919,-7.309543609619141,7.261472702026367,3.896531105041504,-0.07148659229278564
A08_150_illumination_blur,A08,illumination_blur,341,617.0,512.0,648.1780753076599,491.2316589585393,True,True,nan,nan,646.9317626953125,491.1479187011719,648.1382827758789,491.2544136047363,False,True,True,True,0.6633995786332594,0.029461189975081216,-6.901900291442871,6.880651950836182,3.5726428031921387,-0.04012705013155937
A08_150_illumination_blur,A08,illumination_blur,342,189.0,439.0,217.89113808420436,433.21311317481576,True,False,219.75404357910156,433.4295654296875,219.15748596191406,433.4163818359375,217.90442657470703,433.1437158584595,True,True,False,True,0.18086476196954526,0.006239957989277882,-5.999053955078125,5.990772724151611,3.21697998046875,-0.040357936173677444
A08_150_illumination_blur,A08,illumination_blur,343,483.0,320.0,507.55900112022096,304.025152729008,True,False,507.4305114746094,304.0979919433594,507.3376159667969,304.1482238769531,507.5431251525879,303.9705104827881,True,True,False,True,0.01975392719197535,0.1015927440055292,-6.694088935852051,6.676479816436768,3.4770426750183105,-0.03731512278318405
A08_150_illumination_blur,A08,illumination_blur,344,178.0,399.0,205.5018591188943,393.6213745577794,True,False,204.16685485839844,393.3428039550781,204.7245635986328,393.064208984375,205.49503707885742,393.59866857528687,True,True,False,True,0.18690815353719767,0.04426617664849492,-6.064284324645996,6.056076526641846,3.267477512359619,-0.03756006062030792
A08_150_illumination_blur,A08,illumination_blur,345,105.0,524.0,136.9087658343129,521.092891194449,True,False,138.12477111816406,520.0872802734375,136.9283905029297,521.14794921875,136.89446830749512,521.1244320869446,True,True,False,True,0.040830752558316974,0.09800220240767442,-7.42656135559082,7.397380828857422,3.7852683067321777,-0.052119236439466476
A08_150_illumination_blur,A08,illumination_blur,346,675.0,488.0,705.3051553539076,465.22210830133594,True,False,706.8628540039062,467.3756103515625,706.8212890625,466.99688720703125,705.2372512817383,465.22353744506836,True,True,False,True,0.46742994084413275,0.04176859106313962,-6.148950099945068,6.124082565307617,3.2712833881378174,-0.03783537074923515
A08_150_illumination_blur,A08,illumination_blur,347,746.0,452.0,775.0055221909734,426.76617426277096,True,False,774.969970703125,426.4128723144531,774.8917236328125,426.4884033203125,775.0027008056641,426.6910037994385,True,True,False,True,0.02487607580283522,0.003832583942900747,-6.590934753417969,6.569805145263672,3.441439151763916,-0.044448330998420715
A08_150_illumination_blur,A08,illumination_blur,348,290.0,140.0,308.3946620990852,130.87040672915347,True,False,308.29815673828125,130.9149169921875,308.42913818359375,130.75823974609375,308.3880920410156,130.93183422088623,True,True,False,True,0.09889870981164929,0.023305714808376572,-6.7079362869262695,6.685626983642578,3.4663827419281006,-0.035677336156368256
A08_150_illumination_blur,A08,illumination_blur,349,510.0,279.0,533.1116740849341,262.1078424102576,True,False,532.800537109375,261.6576843261719,533.2280883789062,261.86273193359375,533.0831699371338,262.0795440673828,True,True,False,True,0.018494886099071982,0.017973518663376053,-6.824126720428467,6.800709247589111,3.5841586589813232,-0.04271446540951729
A08_150_outside_occluded,A08,outside_occluded,0,558.0,229.0,619.3374589467256,250.46312521758273,False,True,nan,nan,617.274169921875,245.79379272460938,619.2570648193359,250.44042587280273,False,False,False,False,4.318921540443996,10.780411850849077,-3.339048147201538,3.30958890914917,4.160845756530762,-0.18714523315429688
A08_150_outside_occluded,A08,outside_occluded,1,683.0,112.0,740.1780712099198,129.17196136853593,True,False,740.5398559570312,129.13961791992188,740.4920043945312,129.1092529296875,740.2662506103516,129.23070335388184,True,True,False,True,0.04982878765734381,0.055354286478257096,-5.281300067901611,5.253925800323486,3.7657501697540283,-0.08151509612798691
A08_150_outside_occluded,A08,outside_occluded,2,513.0,456.0,582.287057482334,478.89532030253,True,True,nan,nan,582.3385620117188,479.0086669921875,582.29638671875,478.94759941101074,False,True,True,True,0.01940853189790892,0.08459876514854812,-4.642696380615234,4.609394073486328,3.310100555419922,-0.08150891959667206
A08_150_outside_occluded,A08,outside_occluded,3,402.0,155.0,460.8499271757615,181.9525255037598,False,True,nan,nan,462.0887756347656,200.0129852294922,460.7486114501953,181.91012573242188,False,False,False,False,19.880707969326973,7.518194704033801,-3.0351057052612305,2.981795310974121,4.420085430145264,-0.19806870818138123
A08_150_outside_occluded,A08,outside_occluded,4,546.0,344.0,611.3582111432839,365.8118642852088,False,True,nan,nan,610.7581176757812,393.09979248046875,611.3162384033203,365.8030090332031,False,False,False,False,28.456233219016863,20.16490817800501,-3.759756088256836,3.7203633785247803,4.342276573181152,-0.17429766058921814
A08_150_outside_occluded,A08,outside_occluded,5,633.0,285.0,696.2461427884978,303.81154927796456,True,False,696.21435546875,303.78057861328125,695.9281616210938,303.9655456542969,696.1753616333008,303.8154602050781,True,True,False,True,0.04260363208494435,0.1339858879432846,-4.473580360412598,4.4237141609191895,3.8749194145202637,-0.10645775496959686
A08_150_outside_occluded,A08,outside_occluded,6,511.0,497.0,581.7191551930983,519.940143203718,True,True,nan,nan,581.6026000976562,519.992431640625,581.6526870727539,520.0184135437012,False,True,True,True,0.002760955500044811,0.1379500713035397,-5.360816955566406,5.306952953338623,3.109271287918091,-0.056252166628837585
A08_150_outside_occluded,A08,outside_occluded,7,275.0,467.0,344.81593511551665,498.19469961493536,True,True,nan,nan,344.69305419921875,498.14666748046875,344.81024169921875,498.1077060699463,False,False,False,True,145.74740456481732,0.10271946768110261,-4.700490951538086,4.6812238693237305,3.7207608222961426,-0.0921146497130394
A08_150_outside_occluded,A08,outside_occluded,8,568.0,208.0,628.5984777861639,229.1269228831567,False,True,nan,nan,629.290771484375,228.5050506591797,628.513053894043,229.11630058288574,False,True,False,False,0.8128815291600207,8.697361856905365,-3.3577661514282227,3.3075432777404785,4.25320291519165,-0.19121254980564117
A08_150_outside_occluded,A08,outside_occluded,9,609.0,261.0,671.4231750191796,280.66375735036627,True,False,671.3994140625,280.7087707519531,671.35400390625,280.5834045410156,671.3628692626953,280.6619415283203,True,True,False,True,0.03299072997342177,0.14200265896673622,-4.609108924865723,4.577716827392578,3.993288993835449,-0.1200735941529274
A08_150_outside_occluded,A08,outside_occluded,10,606.0,407.0,673.5203290566873,426.67951658526175,True,False,673.52783203125,426.6255187988281,673.5004272460938,426.5940856933594,673.5048828125,426.7762985229492,True,True,False,True,0.005900556171194801,0.1547366947879925,-5.708771705627441,5.659974575042725,3.6961798667907715,-0.08339066058397293
A08_150_outside_occluded,A08,outside_occluded,11,647.0,268.0,709.6443229228227,286.3333122648049,True,False,709.2128295898438,286.5597839355469,709.4732666015625,286.3421325683594,709.5600433349609,286.3424663543701,True,True,False,True,0.06918603515797303,0.12339594608704713,-4.791135787963867,4.76637077331543,3.7174019813537598,-0.08615998178720474
A08_150_outside_occluded,A08,outside_occluded,12,648.0,321.0,712.4933870750742,339.2661266001145,True,True,nan,nan,712.5341796875,339.1712951660156,712.4250030517578,339.2843246459961,False,True,True,True,0.0453245114158644,0.1720004411526079,-4.691017150878906,4.659195423126221,3.803050994873047,-0.09836895763874054
A08_150_outside_occluded,A08,outside_occluded,13,540.0,236.0,601.5927205372993,258.08705194736143,False,True,nan,nan,589.2546997070312,242.1362762451172,601.4546737670898,258.0433464050293,False,False,False,False,17.54192648547201,12.74858075421999,-2.6333887577056885,2.5859436988830566,4.05247163772583,-0.22997187077999115
A08_150_outside_occluded,A08,outside_occluded,14,725.0,308.0,788.992787298412,323.58678460277366,True,False,789.019775390625,323.7532653808594,788.9667358398438,323.7539978027344,788.9250755310059,323.55865001678467,True,True,False,True,0.0026308913650210336,0.08954733985978948,-5.933055877685547,5.904842376708984,3.4791171550750732,-0.05569196492433548
A08_150_outside_occluded,A08,outside_occluded,15,681.0,134.0,738.9470784833368,151.22835855636103,True,False,739.0882568359375,151.06800842285156,739.0238647460938,151.0768585205078,739.0047073364258,151.2638282775879,True,True,False,True,0.004063338459127772,0.06215066093154945,-5.268474578857422,5.251989841461182,3.8245251178741455,-0.08342013508081436
A08_150_outside_occluded,A08,outside_occluded,16,493.0,340.0,558.2508993244619,363.663974302365,False,True,nan,nan,591.30078125,364.0186462402344,558.157356262207,363.7511043548584,False,False,False,False,16.910558222636713,10.737146890971648,-2.0329949855804443,2.019463062286377,3.9489452838897705,-0.2712160646915436
A08_150_outside_occluded,A08,outside_occluded,17,340.0,271.0,402.9360375180676,300.04563023353,False,True,nan,nan,440.0218811035156,340.50775146484375,402.8826332092285,300.0508975982666,False,False,False,False,21.8552333875789,13.327538860304147,-1.3329976797103882,1.3601253032684326,4.212574481964111,-0.31713438034057617
A08_150_outside_occluded,A08,outside_occluded,18,659.0,124.0,716.6114853218917,142.0022392136251,True,False,716.4073486328125,142.05471801757812,716.3323974609375,142.0482177734375,716.6980476379395,142.0255947113037,True,True,False,True,0.00985401504373826,0.05483663386159386,-5.463888168334961,5.435787200927734,3.654961109161377,-0.07028861343860626
A08_150_outside_occluded,A08,outside_occluded,19,743.0,361.0,808.8314955099884,375.9263074941407,True,False,809.1146240234375,375.9868469238281,809.0443115234375,375.8001708984375,808.8235549926758,375.9251899719238,True,True,False,True,0.007230605463665482,0.045429355665824234,-5.257692337036133,5.22998571395874,3.657949924468994,-0.07946401089429855
A08_150_outside_occluded,A08,outside_occluded,20,237.0,511.0,308.37466154370105,543.4940768784705,True,True,nan,nan,226.47975158691406,540.2557983398438,308.3607482910156,543.4771385192871,False,False,False,True,82.18414110440975,0.05998875541518846,-5.377300262451172,5.353630065917969,3.262683391571045,-0.061364706605672836
A08_150_outside_occluded,A08,outside_occluded,21,667.0,543.0,739.2295010563923,560.4677997610062,True,False,739.2512817382812,560.3117065429688,739.2982177734375,560.4053344726562,739.1862411499023,560.5545291900635,True,True,False,True,0.00852746542801415,0.1247176737519964,-6.566197395324707,6.547667503356934,3.5230700969696045,-0.05464668199419975
A08_150_outside_occluded,A08,outside_occluded,22,535.0,390.0,601.9702888943891,412.1677367918147,False,True,nan,nan,591.6328125,396.4259033203125,601.9866638183594,412.3090591430664,False,False,False,False,32.47445870519272,15.208683943613797,-2.8623902797698975,2.8373281955718994,4.264817714691162,-0.18726463615894318
A08_150_outside_occluded,A08,outside_occluded,23,715.0,446.0,783.8150095731663,461.8517136984339,True,True,nan,nan,783.8447875976562,462.396240234375,783.8656921386719,461.889928817749,False,True,True,True,0.061479855799090155,0.06392022741722526,-6.037652969360352,6.011446475982666,3.217628002166748,-0.04089353606104851
A08_150_outside_occluded,A08,outside_occluded,24,460.0,156.0,518.8494946395716,180.92774552203383,False,True,nan,nan,530.2774658203125,196.7868194580078,518.9114379882812,180.8074893951416,False,False,False,False,36.8024421494681,6.480388999363316,-2.628326177597046,2.6004300117492676,4.460884094238281,-0.2349531501531601
A08_150_outside_occluded,A08,outside_occluded,25,680.0,341.0,745.1718834737353,358.1371592460164,True,False,745.2310791015625,358.0786437988281,745.2171020507812,358.25103759765625,745.1305313110352,358.1307964324951,True,True,False,True,0.009114696865282967,0.0656008270867938,-5.292806148529053,5.257757186889648,3.657749891281128,-0.07721921801567078
A08_150_outside_occluded,A08,outside_occluded,26,515.0,242.0,576.817346842037,264.9558843270385,False,True,nan,nan,573.5582885742188,241.55799865722656,576.6024322509766,264.8489818572998,False,False,False,False,55.40275730760621,10.170661657691674,-1.854857087135315,1.7860980033874512,3.9881772994995117,-0.28888654708862305
A08_150_outside_occluded,A08,outside_occluded,27,323.0,470.0,392.8913933025407,499.51769625427255,True,True,nan,nan,299.1338195800781,424.9595642089844,392.8877182006836,499.3604106903076,False,False,False,True,120.06899247990481,0.1263932814226499,-5.262698173522949,5.250222682952881,3.7625732421875,-0.09527426213026047
A08_150_outside_occluded,A08,outside_occluded,28,312.0,187.0,372.02153663852295,217.07398667159595,False,True,nan,nan,393.7875061035156,266.9105529785156,371.93460845947266,216.94749641418457,False,False,False,False,nan,11.020262765680423,-3.2147676944732666,3.1769227981567383,4.2145280838012695,-0.17116756737232208
A08_150_outside_occluded,A08,outside_occluded,29,702.0,289.0,765.3437078396254,305.40104731356837,True,False,765.3402099609375,305.5376281738281,765.3653564453125,305.4560546875,765.2952461242676,305.36305046081543,True,True,False,True,0.04494252973973354,0.1009838568165814,-5.750141143798828,5.7340989112854,3.4726293087005615,-0.05917086452245712
A08_150_outside_occluded,A08,outside_occluded,30,718.0,357.0,783.707126847701,372.8012316036269,True,True,nan,nan,783.64794921875,372.911376953125,783.6768264770508,372.7971134185791,False,True,True,True,0.002075419694326087,0.02848524323865267,-5.52243709564209,5.491392135620117,3.6802546977996826,-0.07055443525314331
A08_150_outside_occluded,A08,outside_occluded,31,541.0,266.0,603.6390962653935,288.0338772612318,False,True,nan,nan,608.8429565429688,280.4322509765625,603.4263687133789,287.99527740478516,False,False,False,False,15.774633272520994,12.99133730262686,-2.317471504211426,2.309516429901123,3.9809887409210205,-0.23338767886161804
A08_150_outside_occluded,A08,outside_occluded,32,424.0,391.0,491.0728065919718,417.0409717528114,False,True,nan,nan,376.8221740722656,328.6959228515625,491.13157653808594,417.00638580322266,False,False,False,False,149.05924973669593,10.30756210265107,-2.327306032180786,2.258847713470459,3.8867766857147217,-0.17503991723060608
A08_150_outside_occluded,A08,outside_occluded,33,619.0,188.0,678.8694200300879,207.35923201094727,True,False,677.8309936523438,207.50665283203125,678.52734375,207.58982849121094,678.8352584838867,207.37342643737793,True,True,False,True,0.14388030048226444,0.10295467768230622,-5.224761486053467,5.179767608642578,4.012568473815918,-0.09906020760536194
A08_150_outside_occluded,A08,outside_occluded,34,740.0,135.0,797.9460367741658,150.16867907793258,True,False,797.8348388671875,150.22573852539062,797.8110961914062,150.33242797851562,797.9816093444824,150.22570991516113,True,True,False,True,0.012551594588814377,0.09795642390488556,-5.829991340637207,5.804784297943115,3.6031320095062256,-0.06269481778144836
A08_150_outside_occluded,A08,outside_occluded,35,576.0,411.0,643.6782022329245,431.72406479441315,True,False,643.545166015625,431.80328369140625,643.5405883789062,431.8919982910156,643.6984252929688,431.835729598999,True,False,False,True,1.5444221860987135,0.300555604746949,-4.591286659240723,4.536182403564453,3.9322094917297363,-0.13331687450408936
A08_150_outside_occluded,A08,outside_occluded,36,779.0,485.0,849.1371028737859,498.5943881632186,True,False,849.1337890625,498.6331787109375,849.339111328125,498.3168029785156,849.0943603515625,498.6134033203125,True,True,False,True,0.03373981536295903,0.07601915314531582,-6.914126396179199,6.900779724121094,3.6595189571380615,-0.046621765941381454
A08_150_outside_occluded,A08,outside_occluded,37,500.0,294.0,563.6412582652806,317.44769978256903,False,True,nan,nan,604.166748046875,277.2664489746094,563.499267578125,317.3915557861328,False,False,False,False,44.70438876298217,9.90152474218365,-2.638353109359741,2.596312999725342,4.122117042541504,-0.23889851570129395
A08_150_outside_occluded,A08,outside_occluded,38,461.0,348.0,526.5495888334708,372.77588481299773,False,True,nan,nan,545.7637329101562,379.48358154296875,526.4836883544922,372.6699981689453,False,False,False,False,17.17539041555235,12.411795804235114,-1.8276512622833252,1.7700978517532349,3.922060966491699,-0.27686989307403564
A08_150_outside_occluded,A08,outside_occluded,39,581.0,434.0,649.4778447921775,454.53555633233987,True,True,nan,nan,649.191162109375,454.7740783691406,649.4815673828125,454.65711212158203,False,True,True,True,0.014714410356742346,0.09467664006058267,-5.412732124328613,5.3736891746521,3.6297104358673096,-0.09218443930149078
A08_150_outside_occluded,A08,outside_occluded,40,479.0,508.0,550.1225431922147,532.0502261954081,True,True,nan,nan,451.0456848144531,455.0118713378906,550.0728912353516,532.090145111084,False,False,False,True,2.055792833947823,0.09884155605916141,-5.322460174560547,5.28890323638916,3.094991445541382,-0.05812152475118637
A08_150_outside_occluded,A08,outside_occluded,41,833.0,217.0,893.7511424165468,228.87307370016583,True,True,nan,nan,893.8651733398438,228.66796875,893.6442489624023,228.8598232269287,False,True,True,True,0.04245999818620957,0.11560420675139052,-6.129956245422363,6.1071648597717285,3.276627779006958,-0.0428524911403656
A08_150_outside_occluded,A08,outside_occluded,42,657.0,438.0,725.5711456324387,455.8807578910262,True,True,nan,nan,725.46240234375,456.1825256347656,725.6076202392578,455.9953155517578,False,True,True,True,0.016980612309079157,0.08726437235568316,-5.997406005859375,5.961743354797363,3.288217782974243,-0.048624906688928604
A08_150_outside_occluded,A08,outside_occluded,43,806.0,493.0,876.3998511769216,505.64722836840383,True,False,876.38427734375,505.74041748046875,876.3508911132812,505.8110046386719,876.3610076904297,505.66192054748535,True,True,False,True,0.02661449518518849,0.06790003548029154,-7.085879802703857,7.065196990966797,3.647622585296631,-0.04439936578273773
A08_150_outside_occluded,A08,outside_occluded,44,284.0,446.0,353.07756312793595,476.8933967772118,True,True,nan,nan,352.5855712890625,476.8319091796875,353.1015396118164,476.8412494659424,False,False,False,True,138.8988631184618,0.11133491444128366,-4.1024556159973145,4.080578804016113,3.8412179946899414,-0.11284743249416351
A08_150_outside_occluded,A08,outside_occluded,45,427.0,363.0,493.09379316535905,388.95333010616923,False,True,nan,nan,387.39068603515625,287.12017822265625,493.0482940673828,388.82794189453125,False,False,False,False,32.753260217325206,10.183257869136403,-1.8588392734527588,1.786960244178772,3.8891639709472656,-0.208452507853508
A08_150_outside_occluded,A08,outside_occluded,46,324.0,170.0,383.42093511880955,199.6655486518413,False,True,nan,nan,398.49951171875,222.9069061279297,383.3888702392578,199.5393409729004,False,False,False,False,nan,8.306953312523783,-3.1941094398498535,3.143967390060425,4.349217414855957,-0.17930471897125244
A08_150_outside_occluded,A08,outside_occluded,47,722.0,113.0,779.1892129603672,128.81027182415747,True,True,nan,nan,779.0595703125,128.7149200439453,779.2578582763672,128.86845302581787,False,True,True,True,0.1861800734773895,0.0798311329555698,-5.632692337036133,5.596270561218262,3.543016195297241,-0.06369027495384216
A08_150_outside_occluded,A08,outside_occluded,48,678.0,15.0,731.7958658946819,32.40554863119613,True,True,nan,nan,732.25634765625,32.269615173339844,731.8066177368164,32.516775131225586,False,False,False,True,nan,0.07996366150361932,-4.968228340148926,4.964120864868164,3.726240634918213,-0.1058063954114914
A08_150_outside_occluded,A08,outside_occluded,49,517.0,408.0,584.6094449486902,430.78496261880343,False,True,nan,nan,579.889892578125,372.5038146972656,584.6077880859375,430.9193630218506,False,False,False,False,63.549340928686746,10.642671023788303,-2.6299147605895996,2.5772318840026855,3.9888696670532227,-0.157064288854599
A08_150_outside_occluded,A08,outside_occluded,50,502.0,123.0,559.6722259831911,146.48206936889864,False,True,nan,nan,560.9638061523438,146.39488220214844,559.6276664733887,146.43510246276855,False,False,False,True,4.004566751181201,0.05497711555094651,-4.650043487548828,4.5568976402282715,4.491880416870117,-0.1436987817287445
A08_150_outside_occluded,A08,outside_occluded,51,348.0,479.0,418.1902594483406,507.6397262798819,True,True,nan,nan,324.7972717285156,437.3315734863281,418.21885681152344,507.48077392578125,False,False,False,True,98.93867433365416,0.1633549372273239,-4.224539279937744,4.217923164367676,3.1168413162231445,-0.07235631346702576
A08_150_outside_occluded,A08,outside_occluded,52,616.0,342.0,681.2457700412157,361.37011786199554,True,False,681.1627807617188,361.4584045410156,681.2777099609375,361.4042053222656,681.2146759033203,361.4218158721924,True,True,False,True,0.018421093704959424,0.16708528899905098,-4.35224723815918,4.3114190101623535,3.605518341064453,-0.09907200932502747
A08_150_outside_occluded,A08,outside_occluded,53,452.0,238.0,513.7161267530239,263.1569893112197,False,True,nan,nan,539.8308715820312,226.90782165527344,513.5285491943359,262.90184593200684,False,False,False,False,199.8183766536894,10.382584478922709,-2.6383090019226074,2.565544843673706,4.573151111602783,-0.2684428095817566
A08_150_outside_occluded,A08,outside_occluded,54,772.0,300.0,835.6849601946897,313.95138164160335,True,True,nan,nan,835.6372680664062,313.8114929199219,835.5783767700195,313.91791248321533,False,True,True,True,0.013221122168122868,0.05472555613543389,-6.246552467346191,6.2295823097229,3.3667731285095215,-0.04262816905975342
A08_150_outside_occluded,A08,outside_occluded,55,628.0,96.0,684.6531837766296,115.10118045486794,True,False,684.4517211914062,115.3594970703125,684.6301879882812,115.11605834960938,684.7844467163086,115.12443351745605,True,True,False,True,0.07442885738952258,0.019183273595458662,-5.802884101867676,5.767350196838379,3.472749948501587,-0.057935792952775955
A08_150_outside_occluded,A08,outside_occluded,56,655.0,588.0,728.8072884837758,605.8591809372955,False,True,nan,nan,728.3145141601562,605.1827392578125,728.8498458862305,606.1301555633545,False,False,False,False,0.639836200790678,0.19699568167143863,-6.370213985443115,6.325791358947754,3.782304048538208,-0.087994784116745
A08_150_outside_occluded,A08,outside_occluded,57,603.0,446.0,671.8832369470275,465.760457329114,True,True,nan,nan,672.0816650390625,465.995849609375,671.9298553466797,465.8761672973633,False,True,True,True,0.008394996914167218,0.04914514853781531,-5.844443321228027,5.811951637268066,3.487170457839966,-0.06816616654396057
A08_150_outside_occluded,A08,outside_occluded,58,596.0,231.0,657.3841093668563,251.13572599692588,True,False,657.139404296875,251.18959045410156,657.215087890625,250.86953735351562,657.2955131530762,251.1204071044922,True,True,False,True,0.11523053195170178,0.09463187340433611,-4.991069793701172,4.952417850494385,4.197697639465332,-0.13213637471199036
A08_150_outside_occluded,A08,outside_occluded,59,389.0,302.0,452.9880724397809,329.31667053269945,False,True,nan,nan,378.7638244628906,383.096923828125,453.08660888671875,329.2774429321289,False,False,False,False,158.71501194028804,9.705805482379079,-1.719192624092102,1.6608672142028809,4.426275253295898,-0.3351254165172577
