sequence,raw_index,stamp_ns,track_id,previous_x,previous_y,B_failure,C_x,C_y,C_fb,C_accepted,S_x,S_y,S_fb,S_accepted,category,C_offline_steps,S_offline_steps,C_termination,S_termination,visual_identity,physical_correctness,S_info_0,S_info_1,S_info_2,S_info_3,C_offline_displacement_px,S_offline_displacement_px
H02,49,1523958589352272026,887,302.2747802734375,82.14009857177734,fb_fail,312.7354431152344,81.7734603881836,3.086411201057582,False,308.95669099939323,82.2565017587709,0.08726033394008732,True,S_only,0,0,not_accepted,ncc_fail,Unknown,Unknown,-6.6684988111809975,6.594720575589243,3.1520097307767947,-0.07447835938249786,,0.0
H02,49,1523958589352272026,903,110.0,43.0,ncc_fail,121.63310241699219,38.63372802734375,0.08213412626031824,True,121.25930213928223,38.22993850708008,0.18433909760629205,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.836071968078613,6.770352363586426,3.673273801803589,-0.10885629057884216,33.16222220897209,33.78873451186999
H02,49,1523958589352272026,904,1.0,195.0,ncc_fail,5.916317939758301,188.71469116210938,0.26175168215100897,False,6.09726619720459,188.7942295074463,0.08311587517102242,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.40065860748291,5.3832902908325195,3.0977110862731934,-0.06347876787185669,,
H02,49,1523958589352272026,906,335.0,505.0,border_fail,333.5688781738281,504.7506103515625,0.00878932740554016,False,333.5785640478134,504.8879304751754,0.07794064693241791,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.414968967437744,5.4153337478637695,2.9842517375946045,-0.04047679901123047,,
H02,50,1523958589401586828,32,460.0343933105469,503.2533264160156,border_fail,457.88580322265625,505.2277526855469,0.08053617199106747,False,457.7870709952768,505.11873420579616,0.07807773574291263,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.835158899380352,5.834617940110243,3.3874479365726566,-0.05513128121527906,,
H02,50,1523958589401586828,149,316.349365234375,99.71114349365234,fb_fail,325.4152526855469,99.44096374511719,0.05253839778213756,True,322.74253922282475,100.06116791698658,0.3783659184967047,True,both,0,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-6.942585400891501,6.8738624306617355,3.218545907892772,-0.08090351393803628,0.0,29.93598493166585
H02,50,1523958589401586828,346,267.60650634765625,47.370121002197266,fb_fail,276.52008056640625,45.09618377685547,1.9309580108489082,False,275.19841436475957,46.896813648671085,0.18872264843764355,True,S_only,0,0,not_accepted,ncc_fail,Unknown,Unknown,-6.51533918274169,6.465916427034139,3.1286006613102693,-0.0874066233606199,,0.0
H02,50,1523958589401586828,632,98.39912414550781,245.8783721923828,ncc_fail,102.7010726928711,241.4736785888672,0.004495442289388767,True,102.57410687269652,241.37894123255901,0.022285900409169314,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.7564084060018175,6.734086913035264,3.4955990089549576,-0.04218241059054447,18.990019027832673,19.0044048641178
H02,50,1523958589401586828,693,325.1335754394531,12.636248588562012,ncc_fail,332.5970153808594,13.473369598388672,0.08503945881487207,True,332.5936850587705,13.575450219236549,0.054750037879673086,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.652286256050738,6.611858882490013,3.48736523443918,-0.06043284488214974,23.021964235272602,23.014749014437037
H02,50,1523958589401586828,786,430.5650634765625,454.3856201171875,ncc_fail,429.47607421875,455.65765380859375,0.0040247352136863635,True,429.49008463582214,455.78355605441305,0.055573429326239814,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.721363350930659,6.700695745879159,3.4685652858263616,-0.039496284077975286,5.048433692399988,5.03875221047128
H02,50,1523958589401586828,789,161.2542266845703,8.870170593261719,border_fail,175.08155822753906,5.112565040588379,0.07897113272338958,False,175.08073298877827,5.044928636191365,0.2974192496033876,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.542615858105959,6.479486742384519,3.627194686364944,-0.12423449349766932,,
H02,50,1523958589401586828,804,130.05601501464844,11.499649047851562,border_fail,143.61097717285156,6.642309188842773,0.1384427582172398,False,142.91811063058995,7.075346528006622,0.19254520729217378,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.134648145320438,6.017619419940742,3.378642801832675,-0.11261315504603393,,
H02,50,1523958589401586828,910,39.0,8.0,ncc_fail,49.67866516113281,1.553614616394043,0.5206898074356459,False,49.76183223724365,1.7814664840698242,0.21236872819331737,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.73783540725708,5.64035177230835,3.2749991416931152,-0.0952533632516861,,
H02,50,1523958589401586828,912,2.0,118.0,ncc_fail,7.881741523742676,111.77217102050781,0.4216389130963639,False,8.306971073150635,111.7249698638916,0.11279246366357089,True,S_only,0,3,not_accepted,completed_3_step_check,Unknown,Unknown,-5.86386775970459,5.836404800415039,3.2010254859924316,-0.05042954161763191,,26.41456944359547
H02,50,1523958589401586828,913,334.0,505.0,border_fail,332.4943542480469,504.7090759277344,0.017271897786089004,False,332.6242082118988,504.8561084717512,0.07765523009756987,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.308921813964844,5.310265064239502,2.9390478134155273,-0.0390237495303154,,
H02,50,1523958589401586828,916,431.0,4.0,ncc_fail,437.80181884765625,7.2667670249938965,0.0901060296098171,False,437.7978239059448,7.065865516662598,0.09754763623732171,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.967365264892578,5.932682037353516,3.307765007019043,-0.04407082870602608,,
H02,51,1523958589451511402,170,355.42486572265625,139.52723693847656,ncc_fail,361.0921936035156,140.483154296875,0.0053596591609992765,True,360.93664783545387,140.41065402378638,0.07573857850678986,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.949725365117259,7.924642170499423,3.9882343693847315,-0.052752434184551236,17.378536806657912,17.377405988670883
H02,51,1523958589451511402,190,196.62716674804688,208.4952850341797,ncc_fail,203.29959106445312,205.54946899414062,0.025421389868221546,True,202.6797452363679,205.55306473381935,0.049590508583672116,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.618220942206,6.593633751995924,3.2008442799509433,-0.05315719780486922,21.727869405078998,21.788087507752607
H02,51,1523958589451511402,468,301.74578857421875,56.698848724365234,ncc_fail,310.6197814941406,55.62705612182617,0.1880541853133566,True,308.9297750100526,56.83187968889123,0.09880734309852252,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-6.811300366647817,6.734390687839855,3.286703883994532,-0.07562030417692489,0.0,0.0
H02,51,1523958589451511402,920,144.0,6.0,ncc_fail,157.9119873046875,1.3764686584472656,0.43367585541062087,False,157.57615089416504,1.9480299949645996,1.0636550231482644,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.038038730621338,5.927816390991211,3.4052717685699463,-0.09634678065776825,,
H02,51,1523958589451511402,921,48.0,1.0,fb_fail,58.944793701171875,-5.913965225219727,0.6224846263641677,False,58.33138465881348,-4.856259346008301,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.479419708251953,5.3928751945495605,3.205018997192383,-0.08184376358985901,,
H02,51,1523958589451511402,922,162.0,7.0,ncc_fail,176.1632843017578,3.2610836029052734,0.25715799718388976,False,175.9896059036255,3.362701416015625,0.19249715828333006,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.242305755615234,6.161912441253662,3.6606943607330322,-0.10083433985710144,,
H02,51,1523958589451511402,924,455.0,503.0,border_fail,452.8719177246094,504.845458984375,0.09546316971835533,False,452.78279399871826,504.91574347019196,0.07440896820883597,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.705666542053223,5.7043137550354,3.2836077213287354,-0.04942304641008377,,
H02,51,1523958589451511402,925,2.0,219.0,ncc_fail,6.404419898986816,212.73361206054688,0.4035003464481648,False,6.607080459594727,212.86552047729492,0.16615013978369703,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.5283660888671875,5.509748458862305,3.1021971702575684,-0.04758375510573387,,
H02,51,1523958589451511402,928,331.0,505.0,border_fail,329.575927734375,504.6432189941406,0.020516575348945493,False,329.6750235557556,504.8014985471964,0.08548863011060581,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.374333381652832,5.37275505065918,2.985063076019287,-0.03878679499030113,,
H02,52,1523958589502255961,196,329.4590759277344,199.43203735351562,ncc_fail,334.15673828125,199.59825134277344,0.0032233266422145735,True,334.2838645292419,199.57927366910639,0.0410605892966645,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.129545851874057,7.108112839038036,3.6518544549003122,-0.04097169280911638,13.458325275697161,13.452288748334881
H02,52,1523958589502255961,220,474.7435607910156,502.1474609375,border_fail,472.61181640625,504.1428527832031,0.07040619567863919,False,472.59275824711636,504.1035979732105,0.07358731358437082,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.972443409431776,5.968942546370215,3.301881458013739,-0.05045112735758328,,
H02,52,1523958589502255961,853,94.43621063232422,10.53573226928711,border_fail,106.80846405029297,5.19447135925293,1.0222317955844606,False,105.79735348835865,5.5124576549715485,0.2508025897407042,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.131744327647901,6.039430632317242,3.4961540390618495,-0.11849381779876622,,
H02,52,1523958589502255961,902,41.01690673828125,8.444016456604004,ncc_fail,51.00278854370117,1.343897819519043,0.8601753707670335,False,49.786865669709066,2.7237688473179027,0.18006480819833637,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.218902630428056,4.181958841659478,2.310284487683349,-0.12844848096435452,,
H02,52,1523958589502255961,932,158.0,1.0,ncc_fail,172.4729766845703,-3.387514114379883,0.7910020781239541,False,171.01358890533447,-2.590791702270508,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.641593933105469,4.576144218444824,2.6945412158966064,-0.08808865398168564,,
H02,52,1523958589502255961,933,176.0,1.0,ncc_fail,190.47549438476562,-2.1661205291748047,0.30586736098943695,False,190.0986032485962,-2.1731624603271484,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.479342460632324,5.41054105758667,3.38303804397583,-0.09202656149864197,,
H02,52,1523958589502255961,935,453.0,505.0,ncc_fail,450.9237365722656,506.79656982421875,0.018788223247858102,False,450.9648857116699,506.6018044948578,0.08629256367384582,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.038820743560791,6.037132740020752,3.2736523151397705,-0.044866349548101425,,
H02,53,1523958589550346500,72,443.46630859375,440.4726867675781,ncc_fail,442.5609436035156,442.1636962890625,0.0023922744869709486,True,442.6043774818155,442.1313371365684,0.03418084180617362,True,both,2,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-6.789554872079002,6.7691956814374805,3.48883039538779,-0.03679307845385976,3.9080728688378477,6.007973184652292
H02,53,1523958589550346500,91,342.4266357421875,71.69007110595703,ncc_fail,350.1963806152344,72.60040283203125,0.17328895053428453,True,349.3463385352921,72.81802476177734,0.05664711009852441,True,both,0,0,fb_fail,fb_fail,Unknown,Unknown,-6.425309900407871,6.323896475471512,3.000161429347325,-0.07027390575550312,0.0,0.0
H02,53,1523958589550346500,107,465.6011047363281,399.4588928222656,ncc_fail,465.3796691894531,401.5715026855469,0.0007143981879101334,True,465.3485778915249,401.6388702655138,0.04214448193861043,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.341256926684365,6.320352707294879,3.355779622952345,-0.037186659682641024,6.579154387379907,6.609169238570595
H02,53,1523958589550346500,147,496.2445373535156,123.56716918945312,ncc_fail,500.6082763671875,127.57803344726562,0.029470327625338532,True,500.59373374292574,127.61595061168805,0.03993906699076847,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.29381546596813,7.275990317836579,3.693387493462426,-0.04054876439556452,17.191304029179452,17.194510995308033
H02,53,1523958589550346500,746,470.63134765625,113.0758285522461,ncc_fail,475.4778137207031,116.56133270263672,0.012253636561342384,True,475.4716898987461,116.63483893477427,0.00439227545613023,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.455487650519265,7.43624463402689,3.7760833738775252,-0.04104662389699494,17.234646465597177,17.236685331961265
H02,53,1523958589550346500,844,467.88299560546875,439.47705078125,ncc_fail,466.8115234375,441.5286865234375,0.0014248800695713809,True,466.82138578436087,441.5778170114865,0.05627544318961986,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.815202939483882,6.792497609889637,3.509315724399464,-0.037244965702289856,7.276678838226307,7.292308465523714
H02,53,1523958589550346500,854,129.90182495117188,11.208431243896484,border_fail,142.46316528320312,6.500731468200684,0.7205871372897,False,141.76285859099997,7.059002216161117,0.2799650445706319,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.021659643555919,5.9317032243165935,3.687730885388476,-0.1255413927734341,,
H02,53,1523958589550346500,941,169.0,10.0,border_fail,182.6372833251953,6.572752952575684,0.44929064296941684,False,182.12646102905273,6.716521501541138,0.10256183455912225,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.0758466720581055,5.956185340881348,3.4986495971679688,-0.09740059077739716,,
H02,53,1523958589550346500,942,186.0,3.0,ncc_fail,200.0695037841797,-0.36756134033203125,0.5346361951426001,False,200.07802772521973,0.06105852127075195,0.11475241853258336,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.839358329772949,5.776726722717285,3.5193748474121094,-0.08300299942493439,,
H02,53,1523958589550346500,943,51.0,3.0,forward_fail,nan,nan,nan,False,59.92233943939209,-2.680086135864258,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.995311737060547,4.9342546463012695,3.1486072540283203,-0.07567837834358215,,
H02,53,1523958589550346500,944,451.0,506.0,ncc_fail,448.7901916503906,507.8657531738281,0.08966703242845693,False,448.8972568511963,507.69380831718445,0.05612809799638969,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.7781195640563965,5.775638580322266,3.1851308345794678,-0.044713228940963745,,
H02,53,1523958589550346500,946,3.0,88.0,backward_fail,10.05020809173584,81.59943389892578,nan,False,9.978053092956543,81.59427452087402,0.1759203977615328,True,S_only,0,3,not_accepted,completed_3_step_check,Unknown,Unknown,-5.3292951583862305,5.304695129394531,3.1933412551879883,-0.07118324935436249,,29.127959481702565
H02,53,1523958589550346500,947,105.0,5.0,forward_fail,nan,nan,nan,False,116.50080013275146,0.2033710479736328,0.28276864146802416,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.643091201782227,5.588407516479492,3.3782925605773926,-0.10260413587093353,,
H02,54,1523958589602645006,542,493.4197082519531,196.32850646972656,ncc_fail,496.7012939453125,200.12603759765625,0.033723529069763204,True,496.47202721147744,200.00557331717874,0.03452031412536047,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.375942947880309,7.3499231971576835,3.6974065232575026,-0.042245909040036944,14.677869213967114,14.734432115904797
H02,54,1523958589602645006,640,362.35498046875,104.72817993164062,ncc_fail,371.35394287109375,106.15424346923828,0.30544545818165686,True,368.59088415034614,106.04024818095604,0.13237366053811356,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-7.087202298275869,7.055992877491043,3.4107698273266855,-0.07670179402251909,0.0,0.0
H02,54,1523958589602645006,657,630.6167602539062,191.61126708984375,border_fail,632.6097412109375,198.0703125,0.04368006873335426,False,632.468543076076,197.721163259167,0.06402219763241886,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.414743526398317,5.401954162750126,3.1320126454929786,-0.0472574367970532,,
H02,54,1523958589602645006,759,248.2318572998047,41.665828704833984,ncc_fail,261.69293212890625,40.401336669921875,0.006501860260980653,True,261.6240227285916,40.034907760136086,0.19918260567729779,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.102553930287367,8.04616984359017,4.149594722581959,-0.13361792565539146,39.5696407500876,39.62351922066404
H02,54,1523958589602645006,874,83.05215454101562,10.120504379272461,border_fail,93.87699127197266,4.685114860534668,0.3768560860740203,False,92.48712030851735,5.196745239870814,0.14352018058799682,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.9525876064353636,5.877070129257633,2.9041063460449754,-0.09690222531985818,,
H02,54,1523958589602645006,877,232.56143188476562,8.762933731079102,border_fail,246.5850372314453,7.124420166015625,0.18432651909146544,False,246.6840651075284,6.864596492202464,0.21627721143661113,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.562992523978362,6.49814023401418,3.6803706141700863,-0.13562863579636775,,
H02,54,1523958589602645006,915,287.156005859375,232.29818725585938,ncc_fail,291.49755859375,231.60516357421875,0.004688025484830443,True,291.68645142463623,231.5564355899291,0.04914621341284798,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.922344654987565,6.89619679443884,3.565975915637102,-0.04273031129638932,12.62728066687997,12.655682652790698
H02,54,1523958589602645006,919,144.4348602294922,296.5189514160156,ncc_fail,147.6495819091797,293.1033020019531,0.002850291151621966,True,147.73722705740946,293.10876475494825,0.04811593334368502,True,both,1,1,ncc_fail,ncc_fail,Unknown,Unknown,-6.19961422851363,6.1742852323234185,3.282558045413447,-0.03720142521555276,4.768552901264546,4.785875290203814
H02,54,1523958589602645006,948,183.0,7.0,ncc_fail,196.4710693359375,4.041025161743164,0.43922942442539803,False,196.77171897888184,4.122721433639526,0.1277099775053313,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.216027736663818,5.122417449951172,3.2462844848632812,-0.07134027779102325,,
H02,54,1523958589602645006,951,449.0,508.0,ncc_fail,446.71441650390625,509.88568115234375,0.056144597721717385,False,446.83675479888916,509.7639470100403,0.1151708112081099,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.582934856414795,5.576770305633545,3.2464938163757324,-0.04815824329853058,,
H02,54,1523958589602645006,954,150.0,10.0,border_fail,162.8600311279297,6.305567741394043,0.749007542068899,False,162.54051113128662,6.478853940963745,0.28257976797049045,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.366220951080322,5.268324851989746,3.3198556900024414,-0.11592668294906616,,
H02,54,1523958589602645006,955,100.0,3.0,ncc_fail,111.14628601074219,-2.684541702270508,0.8704899106761218,False,110.67294216156006,-1.756558895111084,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.784678936004639,5.725685119628906,2.9120590686798096,-0.09303012490272522,,
H02,54,1523958589602645006,957,355.0,76.0,fb_fail,365.56829833984375,77.6205062866211,0.4665412382409243,True,361.82720279693604,77.23610377311707,0.16883371330165164,True,both,0,0,fb_fail,fb_fail,Unknown,Unknown,-6.848034858703613,6.783821105957031,3.251668691635132,-0.08262268453836441,0.0,0.0
H02,55,1523958589652797718,599,541.6277465820312,129.55081176757812,ncc_fail,545.4204711914062,134.396484375,0.014094529498296659,True,545.33543654235,134.4771358584071,0.052457095470104825,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.87981878102608,6.843726876266506,3.5202903459970223,-0.03905069981394942,17.893104684925138,17.889902459181013
H02,55,1523958589652797718,914,114.66111755371094,280.5146179199219,ncc_fail,118.29397583007812,276.4403076171875,0.0020599365234375,True,118.17050118845101,276.4215913301385,0.005142554754629919,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.5127234307435575,6.48978851146023,3.3939324536730844,-0.039430838673903235,16.091138542809347,16.093001114819785
H02,55,1523958589652797718,958,93.4010238647461,104.21110534667969,ncc_fail,101.17816162109375,99.49998474121094,0.029690283602478832,True,100.88291716338588,99.49198791632078,0.07534834629870567,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.222077986251256,7.188487323445559,3.649593947749053,-0.05438805424947404,25.222174306483215,25.208438733839294
H02,55,1523958589652797718,961,191.0,6.0,ncc_fail,204.3794708251953,3.51422119140625,0.2974043749078104,False,204.20693492889404,3.6259469985961914,0.6366269678963665,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.9607086181640625,4.878814697265625,2.69350528717041,-0.08459118008613586,,
H02,55,1523958589652797718,964,446.0,509.0,ncc_fail,443.9102478027344,510.6184387207031,0.16179208843273812,False,443.6099226474762,510.70596063137054,0.07813870647747813,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.193486213684082,5.181234836578369,3.1632683277130127,-0.04994560405611992,,
H02,56,1523958589701614235,44,359.7479248046875,72.97866821289062,fb_fail,370.5728759765625,73.96638488769531,0.12764825239803726,True,367.11294586002947,74.40454755864955,3.0669668338917644,False,C_only,3,0,completed_3_step_check,not_accepted,Unknown,Unknown,-6.266747441493026,6.202431158401602,2.8321176146116365,-0.10461443817903843,29.39423671543166,
H02,56,1523958589701614235,834,158.68727111816406,10.562297821044922,border_fail,170.594482421875,7.081181049346924,0.13842833999944085,False,171.29171665895103,7.041486926924616,0.0412889203141284,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.88289606419698,5.802835028191234,3.3838698415240382,-0.09822454825146129,,
H02,56,1523958589701614235,875,131.181640625,10.57853889465332,border_fail,143.0940399169922,6.49685001373291,0.09071254745765092,False,143.41947067995122,6.451139693503489,0.24345569078700305,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.725011245765836,5.671064802717259,2.9808530317123516,-0.10781781492549844,,
H02,56,1523958589701614235,965,100.99359893798828,12.188220977783203,border_fail,110.94038391113281,7.546989440917969,0.482258585923007,False,109.95988496547761,7.750259849831458,0.47011184396902833,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.02325264058369,4.965814715451394,2.4433024662575225,-0.11013077207383079,,
H02,56,1523958589701614235,967,151.343505859375,289.62725830078125,ncc_fail,154.62481689453125,286.36871337890625,0.0014671466527174523,True,154.66116024729396,286.2902305930001,0.04220460970863943,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.2253229166519475,6.200043275397725,3.2834439129566775,-0.03788849308159248,13.429876083541766,13.430873151241896
H02,56,1523958589701614235,974,205.0,3.0,ncc_fail,217.39065551757812,1.2247657775878906,0.641513320125077,False,217.24963760375977,0.9668440818786621,0.02559076670356141,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.500565052032471,5.387828826904297,2.9523589611053467,-0.09749735891819,,
H02,56,1523958589701614235,975,122.0,507.0,ncc_fail,120.46427917480469,503.6846618652344,0.0875582586343093,True,120.25696659088135,503.6998872756958,0.11097124832996651,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-4.251877784729004,4.240606784820557,2.951441764831543,-0.05643956735730171,10.600231568044013,10.61157918267192
H02,56,1523958589701614235,977,496.0,2.0,ncc_fail,502.34686279296875,6.580450057983398,0.3433764220835183,False,502.3892078399658,6.63933801651001,0.038360685341378986,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.818426609039307,5.7822747230529785,3.2236409187316895,-0.04582751914858818,,
H02,57,1523958589753294426,76,389.50140380859375,98.14066314697266,ncc_fail,399.0196228027344,100.08613586425781,0.07828573143670033,True,395.5127860535146,100.23195185387272,0.23619963346891387,True,both,0,2,ncc_fail,ncc_fail,Unknown,Unknown,-6.513696109163334,6.467218247052832,3.0490708745872106,-0.08559427348622059,0.0,18.396910925603784
H02,57,1523958589753294426,195,420.60382080078125,147.82388305664062,ncc_fail,425.3201904296875,150.08570861816406,0.014448486047603166,True,425.344453080511,150.20246969152066,0.10284040578199202,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.701966296093481,7.677316203271769,3.8792696257679338,-0.04680779532252143,15.015722056740632,14.999661024117781
H02,57,1523958589753294426,321,378.2251281738281,128.12803649902344,ncc_fail,386.2696533203125,129.80508422851562,0.1200498454188067,True,383.91597158510524,129.80629716694264,0.23798733044218676,True,both,0,1,fb_fail,ncc_fail,Unknown,Unknown,-7.069496185976298,7.056047839338719,3.3930434559994604,-0.07274222914311934,0.0,8.607958610047728
H02,57,1523958589753294426,609,205.51339721679688,261.56646728515625,ncc_fail,209.33673095703125,259.3454895019531,0.005783624548020397,True,209.414499295525,259.2830603346527,0.03779917315710589,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.864215117364071,6.845393206907949,3.532067824226961,-0.04063337510321794,12.211529688570579,12.220719991800065
H02,57,1523958589753294426,909,319.4075012207031,324.5791931152344,ncc_fail,321.6202087402344,324.1464538574219,0.027665173470296095,True,321.6683222267524,324.2657518329674,0.08234376871426315,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.9734780372825576,6.950327039337885,3.599665539067134,-0.044074761530256475,6.027431745127886,6.0276521497976825
H02,57,1523958589753294426,917,471.5211181640625,149.39549255371094,ncc_fail,475.5766296386719,152.66287231445312,0.006617196914008604,True,475.63300054280654,152.8980299582262,0.044529359924677436,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.530275518703831,7.509988970458141,3.8113223685200004,-0.04074261888099293,14.87214061069926,14.870219486916266
H02,57,1523958589753294426,979,225.0,5.0,ncc_fail,237.14291381835938,3.655019760131836,0.3082086483332023,False,237.39048671722412,3.3684688806533813,0.26657010957828425,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.666810035705566,5.5437774658203125,3.0365335941314697,-0.11202526092529297,,
H02,57,1523958589753294426,982,401.0,1.0,ncc_fail,408.1888427734375,3.800534248352051,0.2969795670768379,False,408.2334609031677,3.8347508907318115,0.05813733654478408,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.017455577850342,5.981822490692139,3.2205498218536377,-0.04947410896420479,,
H02,57,1523958589753294426,986,1.0,187.0,fb_fail,5.977574348449707,180.6038360595703,0.675554532329007,False,5.855566501617432,180.71638202667236,0.18121235152518195,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.871872901916504,4.854115009307861,2.9002695083618164,-0.05516864359378815,,
H02,58,1523958589803381398,245,284.6231689453125,253.44830322265625,ncc_fail,288.3712463378906,252.8188934326172,0.00461421340840283,True,288.3180500880479,252.7463593421774,0.038579017453737985,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.1005747004786635,7.079035654064924,3.6261568970409517,-0.04126788390828462,9.825543274996217,9.816708695312524
H02,58,1523958589803381398,987,234.0,2.0,ncc_fail,244.65301513671875,0.7611427307128906,0.40510654490660025,False,245.8930425643921,1.0080420970916748,0.32186778186330267,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.920336723327637,5.79237174987793,3.3076584339141846,-0.08296773582696915,,
H02,59,1523958589852514425,59,391.45770263671875,132.6077880859375,fb_fail,398.35186767578125,134.81832885742188,0.04130580973881897,True,396.4891533247187,134.48103147885334,0.21546640665934172,True,both,2,2,ncc_fail,ncc_fail,Unknown,Unknown,-6.8432190372500585,6.830075735368304,3.331435641681061,-0.06838908268590194,13.016914111508067,13.911529753065079
H02,59,1523958589852514425,151,372.9408874511719,45.85820388793945,fb_fail,382.2445068359375,47.3024787902832,0.12481080975425826,True,379.29951469890113,47.86964694569593,0.025746017916481914,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-7.217612421845712,7.146960304273948,3.4250397901464833,-0.09105674455377906,0.0,0.0
H02,59,1523958589852514425,171,393.25140380859375,63.54075622558594,ncc_fail,400.5179443359375,64.75848388671875,0.05988251465508263,True,399.1428390286242,65.84326914820807,0.053807740339147,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-7.047100544842341,6.976183615178561,3.323283395312913,-0.08867103296062184,0.0,0.0
