run_slug,arm,public_id,source_id,first_frame,last_frame,public_observations,termination
a02_0_900,L-all,10005337,2538,232,233,2,source_missing_or_invalid
a02_0_900,L-all,10005338,2543,232,233,2,source_missing_or_invalid
a02_0_900,L-all,10005339,2554,232,240,9,source_missing_or_invalid
a02_0_900,L-all,10005340,2561,232,232,1,source_missing_or_invalid
a02_0_900,L-all,10005341,2564,232,233,2,source_missing_or_invalid
a02_0_900,L-all,10005342,2566,232,232,1,source_missing_or_invalid
a02_0_900,L-all,10005343,2583,232,233,2,source_missing_or_invalid
a02_0_900,L-all,10005344,2600,232,233,2,source_missing_or_invalid
a02_0_900,L-all,10005345,2603,232,232,1,source_missing_or_invalid
a02_0_900,L-all,10005346,2606,232,240,9,source_missing_or_invalid
a02_0_900,L-all,10005347,2607,232,240,9,source_missing_or_invalid
a02_0_900,L-all,10005348,2610,232,240,9,source_missing_or_invalid
a02_0_900,L-all,10005349,2611,232,240,9,source_missing_or_invalid
a02_0_900,L-all,10005350,2551,233,242,10,source_missing_or_invalid
a02_0_900,L-all,10005351,2614,233,233,1,source_missing_or_invalid
a02_0_900,L-all,10005352,2615,233,319,87,source_missing_or_invalid
a02_0_900,L-all,10005353,2617,233,257,25,source_missing_or_invalid
a02_0_900,L-all,10005354,2618,233,240,8,source_missing_or_invalid
a02_0_900,L-all,10005355,2619,233,240,8,source_missing_or_invalid
a02_0_900,L-all,10005356,1313,234,235,2,source_missing_or_invalid
a02_0_900,L-all,10005357,2049,234,236,3,source_missing_or_invalid
a02_0_900,L-all,10005358,2452,234,239,6,source_missing_or_invalid
a02_0_900,L-all,10005359,2568,234,236,3,source_missing_or_invalid
a02_0_900,L-all,10005360,2571,234,236,3,source_missing_or_invalid
a02_0_900,L-all,10005361,2627,234,239,6,source_missing_or_invalid
a02_0_900,L-all,10005362,2629,234,240,7,source_missing_or_invalid
a02_0_900,L-all,10005363,2630,234,240,7,source_missing_or_invalid
a02_0_900,L-all,10005364,2631,234,242,9,source_missing_or_invalid
a02_0_900,L-all,10005365,1535,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005366,1574,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005367,1716,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005368,1751,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005369,1762,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005370,1840,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005371,1843,235,238,4,source_missing_or_invalid
a02_0_900,L-all,10005372,1848,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005373,1884,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005374,1900,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005375,1951,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005376,1955,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005377,1966,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005378,1975,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005379,1979,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005380,1981,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005381,1992,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005382,1997,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005383,2036,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005384,2062,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005385,2064,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005386,2082,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005387,2093,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005388,2116,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005389,2118,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005390,2119,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005391,2124,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005392,2128,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005393,2149,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005394,2152,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005395,2160,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005396,2201,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005397,2206,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005398,2231,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005399,2239,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005400,2244,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005401,2256,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005402,2260,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005403,2265,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005404,2273,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005405,2280,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005406,2281,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005407,2289,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005408,2291,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005409,2300,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005410,2323,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005411,2338,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005412,2361,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005413,2368,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005414,2373,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005415,2375,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005416,2399,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005417,2403,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005418,2421,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005419,2430,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005420,2435,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005421,2441,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005422,2444,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005423,2445,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005424,2455,235,239,5,source_missing_or_invalid
a02_0_900,L-all,10005425,2456,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005426,2474,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005427,2478,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005428,2488,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005429,2513,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005430,2520,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005431,2538,235,240,6,source_missing_or_invalid
a02_0_900,L-all,10005432,2543,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005433,2561,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005434,2564,235,235,1,source_missing_or_invalid
a02_0_900,L-all,10005435,2566,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005436,2583,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005437,2600,235,243,9,source_missing_or_invalid
a02_0_900,L-all,10005438,2603,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005439,2635,235,243,9,source_missing_or_invalid
a02_0_900,L-all,10005440,2636,235,236,2,source_missing_or_invalid
a02_0_900,L-all,10005441,2639,235,243,9,source_missing_or_invalid
a02_0_900,L-all,10005442,2641,235,279,45,source_missing_or_invalid
a02_0_900,L-all,10005443,1053,236,236,1,source_missing_or_invalid
a02_0_900,L-all,10005444,2089,236,237,2,source_missing_or_invalid
a02_0_900,L-all,10005445,2517,236,236,1,source_missing_or_invalid
a02_0_900,L-all,10005446,2643,236,240,5,source_missing_or_invalid
a02_0_900,L-all,10005447,2645,236,236,1,source_missing_or_invalid
a02_0_900,L-all,10005448,2647,236,242,7,source_missing_or_invalid
a02_0_900,L-all,10005449,2650,236,236,1,source_missing_or_invalid
a02_0_900,L-all,10005450,2651,236,239,4,source_missing_or_invalid
a02_0_900,L-all,10005451,1247,237,252,16,source_missing_or_invalid
a02_0_900,L-all,10005452,1591,237,237,1,source_missing_or_invalid
a02_0_900,L-all,10005453,1900,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005454,1955,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005455,2564,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005456,2655,237,237,1,source_missing_or_invalid
a02_0_900,L-all,10005457,2656,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005458,2663,237,290,54,source_missing_or_invalid
a02_0_900,L-all,10005459,2665,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005460,2666,237,240,4,source_missing_or_invalid
a02_0_900,L-all,10005461,2670,237,240,4,source_missing_or_invalid
a02_0_900,L-all,10005462,2671,237,239,3,source_missing_or_invalid
a02_0_900,L-all,10005463,2672,237,240,4,source_missing_or_invalid
a02_0_900,L-all,10005464,1686,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005465,1840,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005466,1905,238,308,71,source_missing_or_invalid
a02_0_900,L-all,10005467,1951,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005468,1966,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005469,1974,238,253,16,source_missing_or_invalid
a02_0_900,L-all,10005470,1975,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005471,1981,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005472,1992,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005473,1997,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005474,2062,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005475,2093,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005476,2118,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005477,2119,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005478,2124,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005479,2128,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005480,2152,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005481,2201,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005482,2206,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005483,2219,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005484,2239,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005485,2244,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005486,2256,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005487,2260,238,240,3,source_missing_or_invalid
a02_0_900,L-all,10005488,2265,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005489,2273,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005490,2280,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005491,2281,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005492,2289,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005493,2338,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005494,2361,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005495,2368,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005496,2399,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005497,2403,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005498,2420,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005499,2421,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005500,2435,238,243,6,source_missing_or_invalid
a02_0_900,L-all,10005501,2444,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005502,2445,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005503,2456,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005504,2474,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005505,2478,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005506,2488,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005507,2508,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005508,2520,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005509,2543,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005510,2561,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005511,2566,238,242,5,source_missing_or_invalid
a02_0_900,L-all,10005512,2583,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005513,2603,238,240,3,source_missing_or_invalid
a02_0_900,L-all,10005514,2623,238,319,82,source_missing_or_invalid
a02_0_900,L-all,10005515,2636,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005516,2645,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005517,2658,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005518,2662,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005519,2674,238,343,106,source_missing_or_invalid
a02_0_900,L-all,10005520,2675,238,239,2,source_missing_or_invalid
a02_0_900,L-all,10005521,2677,238,283,46,source_missing_or_invalid
a02_0_900,L-all,10005522,2678,238,298,61,source_missing_or_invalid
a02_0_900,L-all,10005523,2680,238,240,3,source_missing_or_invalid
a02_0_900,L-all,10005524,1875,239,240,2,source_missing_or_invalid
a02_0_900,L-all,10005525,2282,239,253,15,source_missing_or_invalid
a02_0_900,L-all,10005526,2686,239,239,1,source_missing_or_invalid
a02_0_900,L-all,10005527,2689,240,240,1,source_missing_or_invalid
a02_0_900,L-all,10005528,2690,240,242,3,source_missing_or_invalid
a02_0_900,L-all,10005529,2691,240,240,1,source_missing_or_invalid
a02_0_900,L-all,10005530,1180,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005531,1686,241,241,1,source_missing_or_invalid
a02_0_900,L-all,10005532,1716,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005533,1762,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005534,1791,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005535,1804,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005536,1825,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005537,1848,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005538,1899,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005539,1955,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005540,1956,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005541,1962,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005542,1969,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005543,1975,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005544,1997,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005545,2015,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005546,2036,241,260,20,source_missing_or_invalid
a02_0_900,L-all,10005547,2118,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005548,2121,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005549,2127,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005550,2149,241,241,1,source_missing_or_invalid
a02_0_900,L-all,10005551,2160,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005552,2201,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005553,2215,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005554,2219,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005555,2220,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005556,2225,241,254,14,source_missing_or_invalid
a02_0_900,L-all,10005557,2244,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005558,2256,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005559,2265,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005560,2280,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005561,2289,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005562,2323,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005563,2338,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005564,2373,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005565,2374,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005566,2399,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005567,2403,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005568,2445,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005569,2452,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005570,2456,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005571,2471,241,245,5,source_missing_or_invalid
a02_0_900,L-all,10005572,2478,241,254,14,source_missing_or_invalid
a02_0_900,L-all,10005573,2488,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005574,2503,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005575,2561,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005576,2564,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005577,2627,241,245,5,source_missing_or_invalid
a02_0_900,L-all,10005578,2656,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005579,2671,241,243,3,source_missing_or_invalid
a02_0_900,L-all,10005580,2675,241,254,14,source_missing_or_invalid
a02_0_900,L-all,10005581,2694,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005582,2703,241,242,2,source_missing_or_invalid
a02_0_900,L-all,10005583,2706,241,245,5,source_missing_or_invalid
a02_0_900,L-all,10005584,1367,242,246,5,source_missing_or_invalid
a02_0_900,L-all,10005585,1401,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005586,1430,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005587,1475,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005588,1482,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005589,1550,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005590,1557,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005591,1625,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005592,1630,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005593,1693,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005594,1717,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005595,1739,242,293,52,source_missing_or_invalid
a02_0_900,L-all,10005596,1751,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005597,1811,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005598,1818,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005599,1840,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005600,1853,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005601,1870,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005602,1877,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005603,1884,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005604,1900,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005605,1951,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005606,1966,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005607,1971,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005608,1979,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005609,1981,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005610,1983,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005611,1988,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005612,1992,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005613,2001,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005614,2002,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005615,2052,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005616,2058,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005617,2062,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005618,2063,242,250,9,source_missing_or_invalid
a02_0_900,L-all,10005619,2064,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005620,2074,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005621,2082,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005622,2093,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005623,2102,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005624,2115,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005625,2119,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005626,2124,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005627,2128,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005628,2138,242,263,22,source_missing_or_invalid
a02_0_900,L-all,10005629,2152,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005630,2164,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005631,2182,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005632,2209,242,281,40,source_missing_or_invalid
a02_0_900,L-all,10005633,2231,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005634,2239,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005635,2252,242,275,34,source_missing_or_invalid
a02_0_900,L-all,10005636,2257,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005637,2260,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005638,2273,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005639,2281,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005640,2288,242,305,64,source_missing_or_invalid
a02_0_900,L-all,10005641,2291,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005642,2300,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005643,2307,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005644,2325,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005645,2329,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005646,2332,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005647,2340,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005648,2361,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005649,2368,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005650,2375,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005651,2381,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005652,2402,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005653,2414,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005654,2421,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005655,2440,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005656,2454,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005657,2455,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005658,2459,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005659,2465,242,277,36,source_missing_or_invalid
a02_0_900,L-all,10005660,2485,242,275,34,source_missing_or_invalid
a02_0_900,L-all,10005661,2489,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005662,2501,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005663,2510,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005664,2520,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005665,2521,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005666,2523,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005667,2531,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005668,2536,242,305,64,source_missing_or_invalid
a02_0_900,L-all,10005669,2537,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005670,2538,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005671,2539,242,251,10,source_missing_or_invalid
a02_0_900,L-all,10005672,2554,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005673,2583,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005674,2590,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005675,2595,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005676,2596,242,309,68,source_missing_or_invalid
a02_0_900,L-all,10005677,2603,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005678,2605,242,245,4,source_missing_or_invalid
a02_0_900,L-all,10005679,2606,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005680,2607,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005681,2610,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005682,2611,242,309,68,source_missing_or_invalid
a02_0_900,L-all,10005683,2618,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005684,2619,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005685,2629,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005686,2630,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005687,2636,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005688,2643,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005689,2645,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005690,2651,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005691,2658,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005692,2662,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005693,2666,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005694,2670,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005695,2672,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005696,2680,242,264,23,source_missing_or_invalid
a02_0_900,L-all,10005697,2689,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005698,2704,242,243,2,source_missing_or_invalid
a02_0_900,L-all,10005699,2705,242,335,94,source_missing_or_invalid
a02_0_900,L-all,10005700,2710,242,242,1,source_missing_or_invalid
a02_0_900,L-all,10005701,978,243,243,1,source_missing_or_invalid
a02_0_900,L-all,10005702,2714,243,244,2,source_missing_or_invalid
a02_0_900,L-all,10005703,2715,243,243,1,source_missing_or_invalid
a02_0_900,L-all,10005704,2717,243,243,1,source_missing_or_invalid
a02_0_900,L-all,10005705,2718,243,243,1,source_missing_or_invalid
a02_0_900,L-all,10005706,2720,243,293,51,source_missing_or_invalid
a02_0_900,L-all,10005707,1052,244,245,2,source_missing_or_invalid
a02_0_900,L-all,10005708,1180,244,245,2,source_missing_or_invalid
a02_0_900,L-all,10005709,1482,244,245,2,source_missing_or_invalid
a02_0_900,L-all,10005710,1550,244,251,8,source_missing_or_invalid
a02_0_900,L-all,10005711,1572,244,245,2,source_missing_or_invalid
a02_0_900,L-all,10005712,1693,244,301,58,source_missing_or_invalid
a02_0_900,L-all,10005713,1711,244,275,32,source_missing_or_invalid
a02_0_900,L-all,10005714,1978,244,288,45,source_missing_or_invalid
a02_0_900,L-all,10005715,2003,244,293,50,source_missing_or_invalid
a02_0_900,L-all,10005716,2052,244,250,7,source_missing_or_invalid
a02_0_900,L-all,10005717,2164,244,309,66,source_missing_or_invalid
a02_0_900,L-all,10005718,2175,244,334,91,source_missing_or_invalid
a02_0_900,L-all,10005719,2181,244,273,30,source_missing_or_invalid
a02_0_900,L-all,10005720,2182,244,292,49,source_missing_or_invalid
a02_0_900,L-all,10005721,2186,244,292,49,source_missing_or_invalid
a02_0_900,L-all,10005722,2194,244,294,51,source_missing_or_invalid
a02_0_900,L-all,10005723,2256,244,245,2,source_missing_or_invalid
a02_0_900,L-all,10005724,2257,244,293,50,source_missing_or_invalid
a02_0_900,L-all,10005725,2292,244,285,42,source_missing_or_invalid
a02_0_900,L-all,10005726,2331,244,276,33,source_missing_or_invalid
a02_0_900,L-all,10005727,2363,244,328,85,source_missing_or_invalid
a02_0_900,L-all,10005728,2381,244,334,91,source_missing_or_invalid
a02_0_900,L-all,10005729,2402,244,295,52,source_missing_or_invalid
a02_0_900,L-all,10005730,2454,244,254,11,source_missing_or_invalid
a02_0_900,L-all,10005731,2459,244,348,105,source_missing_or_invalid
a02_0_900,L-all,10005732,2464,244,254,11,source_missing_or_invalid
a02_0_900,L-all,10005733,2489,244,309,66,source_missing_or_invalid
a02_0_900,L-all,10005734,2501,244,333,90,source_missing_or_invalid
a02_0_900,L-all,10005735,2537,244,245,2,source_missing_or_invalid
