index,timestamp,event,reference_index,keypoints,octave0,nmatches,disp_q10_px,disp_median_px,disp_q90_px,H_inliers,F_inliers,E_inliers,recover_pose_inliers,initializer_success,triangulated,official_SH,official_SF,official_RH,official_H_inliers,official_F_inliers,official_H_reconstruct,official_F_reconstruct,official_H_relaxed00,official_F_relaxed00,H_best_good,H_second_good,H_best_parallax_deg,H_d1_d2,H_d2_d3,H_svd_ok,H_ambiguity_ok,H_parallax_ok,H_min_good_ok,H_fraction_ok
183,1542829025.8486018,initializer_geometry_reject,0,4000,4000,924,139.35785154891641,214.95079777367209,258.26676373006438,344,427,490,489,0,0,2384.6650390625,6489.8046875,0.26871070265769958,284,605,0,0,0,0,284,284,22.651073455810547,1.2259597778320312,1.3529783487319946,1,0,1,1,1
184,1542829025.8987899,initializer_geometry_reject,0,4000,4000,952,141.23428537865982,216.47878976852226,259.36055667912257,345,433,527,527,0,0,2251.09716796875,6634.958984375,0.25332915782928467,269,626,0,0,0,0,269,269,24.610372543334961,1.2395939826965332,1.3506499528884888,1,0,1,1,1
185,1542829025.9485197,initializer_geometry_reject,0,4000,4000,935,129.68597999346133,217.47795050157211,261.19504865710417,392,426,558,557,0,0,2455.85498046875,6427.638671875,0.2764514684677124,285,602,0,0,0,0,285,285,25.464328765869141,1.2692686319351196,1.3416247367858887,1,0,1,1,1
186,1542829025.9976218,initializer_geometry_reject,0,4000,4000,916,127.15999695974546,215.93189959493697,262.12404232247013,316,426,563,563,0,0,2543.126220703125,5847.78759765625,0.30308094620704651,293,554,0,0,0,0,293,293,25.644201278686523,1.2728064060211182,1.3220523595809937,1,0,1,1,1
187,1542829026.0488641,initializer_geometry_reject,0,4000,4000,941,140.74533376452544,219.06706480716957,263.49796282640858,352,413,540,540,0,0,2408.394287109375,6134.7939453125,0.28190812468528748,274,582,0,0,0,0,274,274,23.61461067199707,1.2577714920043945,1.3190603256225586,1,0,1,1,1
188,1542829026.0976067,initializer_geometry_reject,0,4000,4000,932,144.26621898753859,220.66911680742049,264.00394972095768,327,415,553,552,0,0,2311.726318359375,5926.92822265625,0.28059512376785278,267,557,0,0,0,0,267,267,26.634611129760742,1.2846525907516479,1.3545085191726685,1,0,1,1,1
189,1542829026.1500611,initializer_geometry_reject,0,4000,4000,913,144.78667143062924,218.83016114716833,266.65425068269087,348,439,534,534,0,0,2347.794189453125,6610.078125,0.26209285855293274,285,612,0,0,0,0,285,285,23.73442268371582,1.2585067749023438,1.3353497982025146,1,0,1,1,1
190,1542829026.1997178,initializer_geometry_reject,0,4000,4000,926,126.19657547080465,222.08473498310047,269.12787110634667,326,395,525,525,0,0,2873.5400390625,6229.63134765625,0.31566360592842102,338,578,0,0,0,0,338,338,23.890558242797852,1.2516109943389893,1.3366938829421997,1,0,1,1,1
191,1542829026.2486677,initializer_geometry_reject,0,4000,4000,917,112.95910506038022,221.75949243817738,270.58995695563715,311,392,512,511,0,0,1973.98974609375,5481.474609375,0.26477086544036865,220,521,0,0,0,0,220,220,26.999298095703125,1.276185154914856,1.353739857673645,1,0,1,1,1
192,1542829026.2987726,initializer_geometry_reject,0,4000,4000,888,136.43997028895487,223.93901857446099,272.32255181451649,299,379,497,497,0,0,2235.08203125,5718.34033203125,0.28102141618728638,265,540,0,0,0,0,265,265,25.235147476196289,1.2665995359420776,1.3425787687301636,1,0,1,1,1
193,1542829026.3492339,initializer_geometry_reject,0,4000,4000,901,124.1151589826755,224.92918775900677,274.50514094286876,302,381,482,482,0,0,2383.858642578125,5741.771484375,0.29337525367736816,271,542,0,0,0,0,271,271,23.168773651123047,1.2510055303573608,1.3408094644546509,1,0,1,1,1
194,1542829026.3977914,initializer_geometry_reject,0,4000,4000,936,129.97922537515936,224.60542852710563,273.38085112635906,312,413,543,543,0,0,2021.603515625,5685.16943359375,0.26231518387794495,236,550,0,0,0,0,236,236,23.905933380126953,1.226132869720459,1.4181007146835327,1,0,1,1,1
195,1542829026.4494309,initializer_geometry_reject,0,4000,4000,877,140.60762610772429,227.83466619958054,275.90140697437818,298,397,521,521,0,0,2115.69189453125,5585.76904296875,0.27471306920051575,249,525,0,0,0,0,249,249,25.049951553344727,1.258887767791748,1.3574620485305786,1,0,1,1,1
196,1542829026.4979062,initializer_geometry_reject,0,4000,4000,885,137.36601773688463,228.58984079329883,278.40316596419132,371,392,475,475,0,0,2060.612060546875,5269.70556640625,0.28110817074775696,240,495,0,0,0,0,240,240,25.55052375793457,1.2950526475906372,1.3222459554672241,1,0,1,1,1
197,1542829026.5488179,initializer_geometry_reject,0,4000,4000,874,121.67711577145595,227.38556029415574,279.61772038166515,321,366,430,429,0,0,2093.10205078125,5498.95947265625,0.27569612860679626,253,521,0,0,0,0,253,253,23.403297424316406,1.2458841800689697,1.3491364717483521,1,0,1,1,1
198,1542829026.597707,initializer_geometry_reject,0,4000,4000,885,128.96657766050757,228.97128959980537,280.63619095668832,331,401,456,456,0,0,2214.189697265625,5392.35888671875,0.29108992218971252,261,511,0,0,0,0,261,261,24.311313629150391,1.245901346206665,1.38796067237854,1,0,1,1,1
199,1542829026.6495645,initializer_geometry_reject,0,4000,4000,878,128.11612407991689,229.8730345521044,282.82430476547461,303,381,423,420,0,0,2347.226806640625,5052.13330078125,0.31722024083137512,272,478,0,0,0,0,272,272,25.745941162109375,1.2767174243927002,1.3399553298950195,1,0,1,1,1
