schema_version,queue_index,run_id,allocated_at,window_id,dataset_family,sequence,window_start_s,window_end_s,arm,replay_index,algorithmic_slot,backend_replay,source_frontend_queue_index,source_run_id,source_provenance_kind,source_provenance_hash,feature_bag,feature_bag_sha256,attestation_path,attestation_sha256,expected_run_dir,expected_attempt_dir,status,method_lock_hash,backend_queue_lock_hash,outcome_boundary
isj-p07-backend-run-allocation-v1,188,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0003,aqualoc_archaeology,A01,135.0,180.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,47,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,bee776b1ebcb78b93031e52313e5b539743d39c7fe6d388d4aaf5fc455cecb2f,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_p_attempt01_klt_safe_fallback/features.bag,bb64de3e3eab5c88f6d69673304d6a2571951c72b8f1251b7688f4ba0537c31b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,a2ab5c4feb91b6c1b23c95d6d0eac186d79075bcf2d86a77595cc4e6163b8fac,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_188_isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,189,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0003,aqualoc_archaeology,A01,135.0,180.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,47,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,bee776b1ebcb78b93031e52313e5b539743d39c7fe6d388d4aaf5fc455cecb2f,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_p_attempt01_klt_safe_fallback/features.bag,bb64de3e3eab5c88f6d69673304d6a2571951c72b8f1251b7688f4ba0537c31b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,a2ab5c4feb91b6c1b23c95d6d0eac186d79075bcf2d86a77595cc4e6163b8fac,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_189_isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,190,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0003,aqualoc_archaeology,A01,135.0,180.0,B1_klt_nativeq_v3,1,b01,b01,48,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b6fdf3d9c182d881b6006d6c78793795834eb76d39d5a6f62b1fdc8118411dcd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag,bb64de3e3eab5c88f6d69673304d6a2571951c72b8f1251b7688f4ba0537c31b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag.quality-contract.json,367607bbd1a72018d5fb19568fd59fe9283a1613d53d29a557197273346755fc,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_190_isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,191,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0003,aqualoc_archaeology,A01,135.0,180.0,B1_klt_nativeq_v3,2,b02,b02,48,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b6fdf3d9c182d881b6006d6c78793795834eb76d39d5a6f62b1fdc8118411dcd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag,bb64de3e3eab5c88f6d69673304d6a2571951c72b8f1251b7688f4ba0537c31b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag.quality-contract.json,367607bbd1a72018d5fb19568fd59fe9283a1613d53d29a557197273346755fc,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_191_isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,192,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0003,aqualoc_archaeology,A01,135.0,180.0,B1_klt_nativeq_v3,3,b03,b03,48,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b6fdf3d9c182d881b6006d6c78793795834eb76d39d5a6f62b1fdc8118411dcd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag,bb64de3e3eab5c88f6d69673304d6a2571951c72b8f1251b7688f4ba0537c31b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0003_b1_attempt01/features.bag.quality-contract.json,367607bbd1a72018d5fb19568fd59fe9283a1613d53d29a557197273346755fc,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_192_isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,193,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B0_native_vins_origin_v1,1,b01,b01,,B0_NATIVE_DATA:aqualoc_archaeology:A07:0002,B0_NATIVE_DATA_IDENTITY_V1,7b330270f6c2b425742d6fe220dc2da87123d1171e8cfe80f283cf50313e0afc,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_193_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,194,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B0_native_vins_origin_v1,2,b02,b02,,B0_NATIVE_DATA:aqualoc_archaeology:A07:0002,B0_NATIVE_DATA_IDENTITY_V1,7b330270f6c2b425742d6fe220dc2da87123d1171e8cfe80f283cf50313e0afc,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_194_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,195,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B0_native_vins_origin_v1,3,b03,b03,,B0_NATIVE_DATA:aqualoc_archaeology:A07:0002,B0_NATIVE_DATA_IDENTITY_V1,7b330270f6c2b425742d6fe220dc2da87123d1171e8cfe80f283cf50313e0afc,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_195_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,196,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B1_klt_nativeq_v3,1,b01,b01,49,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,f19efc7b744fe237b1cf6ea85fe85cab61f8d05f013822f67d20818d5c563cb2,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag.quality-contract.json,76a0fa8e4734dd7fb6b38479292cae375e6eb66b2e9d2a9b725441c8e07ea4fa,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_196_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,197,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B1_klt_nativeq_v3,2,b02,b02,49,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,f19efc7b744fe237b1cf6ea85fe85cab61f8d05f013822f67d20818d5c563cb2,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag.quality-contract.json,76a0fa8e4734dd7fb6b38479292cae375e6eb66b2e9d2a9b725441c8e07ea4fa,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_197_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,198,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,B1_klt_nativeq_v3,3,b03,b03,49,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,f19efc7b744fe237b1cf6ea85fe85cab61f8d05f013822f67d20818d5c563cb2,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_b1_attempt01/features.bag.quality-contract.json,76a0fa8e4734dd7fb6b38479292cae375e6eb66b2e9d2a9b725441c8e07ea4fa,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_198_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B1_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,199,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,M_xfeat_pairwise_nativeq_v1,1,b01,b01,50,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3496cd6e439db2a7d99479f9786853c08d9f03312f55e70bcaa7ee897ee4cf05,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag,fa1d3233eb3c741abc56ed2fd168fbee303662427daffb89fd5ed9e7f5901a8e,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag.p05-xfeat-contract.json,fe92a8f26a5761884d8c74badea283f7d0876fd947df79cfbbdb3f103f6ead0c,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A07-0002_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_199_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,200,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,M_xfeat_pairwise_nativeq_v1,2,b02,b02,50,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3496cd6e439db2a7d99479f9786853c08d9f03312f55e70bcaa7ee897ee4cf05,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag,fa1d3233eb3c741abc56ed2fd168fbee303662427daffb89fd5ed9e7f5901a8e,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag.p05-xfeat-contract.json,fe92a8f26a5761884d8c74badea283f7d0876fd947df79cfbbdb3f103f6ead0c,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A07-0002_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_200_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,201,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,M_xfeat_pairwise_nativeq_v1,3,b03,b03,50,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3496cd6e439db2a7d99479f9786853c08d9f03312f55e70bcaa7ee897ee4cf05,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag,fa1d3233eb3c741abc56ed2fd168fbee303662427daffb89fd5ed9e7f5901a8e,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a07_0002_m_attempt01/features.bag.p05-xfeat-contract.json,fe92a8f26a5761884d8c74badea283f7d0876fd947df79cfbbdb3f103f6ead0c,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A07-0002_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_201_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_M_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,202,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,1,b01,b01,51,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,8931ad50d930c9344fa7606e95fff59eb64a13f6f37d79672eb81a9384dfadae,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,7eb300104b21f42889f43cfb2a5ff96069a73f9b75c24309159492d2c9f78579,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_202_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,203,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,51,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,8931ad50d930c9344fa7606e95fff59eb64a13f6f37d79672eb81a9384dfadae,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,7eb300104b21f42889f43cfb2a5ff96069a73f9b75c24309159492d2c9f78579,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_203_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,204,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A07:0002,aqualoc_archaeology,A07,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,51,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,8931ad50d930c9344fa7606e95fff59eb64a13f6f37d79672eb81a9384dfadae,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag,b50c0c16f6840df6f19bb9547674f4d38d8ef5b7b700a2d389750fc9d26b4e19,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a07_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,7eb300104b21f42889f43cfb2a5ff96069a73f9b75c24309159492d2c9f78579,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_204_isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,205,isj-nativeq-v3_P07_aqualoc_harbor-H04_2700-3600_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H04:0003,aqualoc_harbor,H04,135.0,180.0,B1_klt_nativeq_v3,1,b01,b01,52,isj-nativeq-v3_P07_aqualoc_harbor-H04_2700-3600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,369876a98aa14a4faf3ad595b3218295a4f8b5c076207226ee5d908e1cbeb30e,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h04_0003_b1_attempt01/features.bag,f76f6fcf2df643077e5c85c4c89fb94188b3b908a56502307fc3e417959dfa62,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h04_0003_b1_attempt01/features.bag.quality-contract.json,fa714ec0459c8f6f6ebeb2d4d7a0e292ac1784751135952117a3ed09c700720d,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H04-0003_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_205_isj-nativeq-v3_P07_aqualoc_harbor-H04_2700-3600_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
